Format Version,1.23,Take Name,nziz_21_10_2021,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-10-21 11.47.59.030 AM,Total Frames in Take,726,Total Exported Frames,726,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
30,0.250000,132.850098,12.967779,30.799778,69.459648,163.079483,117.139099,0.178022,44.557041,272.047333,220.116470,0.958690,56.914799,199.155014,269.953979,0.969892,57.484707,247.806488,241.101532,0.921585,25.081306,238.937637,238.773071,0.910151,93.471870,252.434906,241.345856,0.957333,69.525742,163.018356,117.001175,0.000000,44.622799,271.939667,220.223175,56.984440,199.093781,270.030792,57.570175,247.968521,241.356140,24.843363,238.956299,238.504379,93.488953,252.423050,241.176453,,,,,,,,,
31,0.258333,132.830597,12.970437,30.799078,69.417572,163.069916,117.137016,0.178261,44.508034,272.072021,220.076416,0.956215,56.867722,199.197327,269.939148,0.972842,57.436241,247.838913,241.070084,0.922223,25.033274,238.967896,238.743942,0.910309,93.423195,252.468948,241.313629,0.955911,69.483673,163.008743,116.999115,0.000000,44.576801,271.961334,220.193436,56.929695,199.146957,270.012787,57.522568,247.994827,241.325073,24.797701,238.979843,238.473618,93.441689,252.462112,241.138382,,,,,,,,,
32,0.266667,132.810516,12.987333,30.800869,69.402077,163.070358,117.134987,0.176665,44.448288,272.102966,220.031433,0.956215,56.811123,199.247757,269.921936,0.972842,57.376556,247.879578,241.036301,0.922223,24.975836,239.001419,238.705978,0.910309,93.362564,252.516693,241.286285,0.955911,69.468224,163.009155,116.997124,0.000000,44.509926,271.991089,220.156906,56.869751,199.211090,269.991699,57.465992,248.033279,241.288406,24.739609,239.007568,238.432373,93.389038,252.505417,241.112686,,,,,,,,,
33,0.275000,132.811050,13.000628,30.804522,69.370636,163.132126,117.092323,0.172212,44.381966,272.159119,219.986267,0.957640,56.743988,199.304352,269.877563,0.973983,57.309071,247.936920,240.993179,0.923759,24.909966,239.054657,238.656036,0.909250,93.294426,252.578644,241.250580,0.956806,69.436821,163.070953,116.954468,0.000000,44.429657,272.055603,220.111618,56.805977,199.267593,269.952637,57.398998,248.090271,241.240967,24.678879,239.062637,238.376221,93.325897,252.557480,241.082016,,,,,,,,,
34,0.283333,132.782867,13.028839,30.807047,69.371910,163.135406,117.089478,0.170924,44.309380,272.203613,219.921692,0.957640,56.677311,199.377029,269.852631,0.973983,57.236828,247.995850,240.945007,0.923759,24.841524,239.101715,238.600311,0.909250,93.220551,252.649658,241.213348,0.956806,69.438156,163.074173,116.951675,0.000000,44.350616,272.103699,220.034317,56.737633,199.330170,269.928314,57.335804,248.158096,241.199295,24.613554,239.109634,238.324814,93.247963,252.626297,241.046387,,,,,,,,,
35,0.291667,132.753464,13.070498,30.810410,69.408920,163.146942,117.085442,0.169634,44.237328,272.254150,219.849670,0.964154,56.614548,199.458618,269.823639,0.970105,57.165489,248.063248,240.892029,0.919483,24.775860,239.151901,238.534424,0.908450,93.146751,252.735016,241.177292,0.956825,69.475281,163.085678,116.947701,0.000000,44.282005,272.167572,219.954880,56.680843,199.403519,269.906525,57.265202,248.226273,241.151276,24.538116,239.155930,238.255920,93.173759,252.709564,241.008621,,,,,,,,,
36,0.300000,132.725479,13.098223,30.812654,69.410072,163.163803,117.078232,0.174340,44.165909,272.311920,219.781097,0.964154,56.549290,199.544495,269.794403,0.970105,57.094532,248.135422,240.839676,0.919483,24.708689,239.212250,238.474792,0.908450,93.074142,252.819183,241.135513,0.956825,69.476494,163.102493,116.940544,0.000000,44.214581,272.221924,219.887527,56.619511,199.484192,269.880219,57.192917,248.302460,241.100067,24.467798,239.220535,238.192596,93.097832,252.794083,240.965088,,,,,,,,,
37,0.308333,132.677109,13.152309,30.809658,69.471985,163.152908,117.092262,0.181330,44.086433,272.370483,219.686432,0.961051,56.492622,199.654907,269.769440,0.967797,57.019955,248.221405,240.773453,0.919126,24.642050,239.272644,238.396698,0.909335,92.995964,252.931625,241.086990,0.956169,69.538536,163.091522,116.954666,0.000000,44.143433,272.273895,219.794571,56.556404,199.585510,269.857239,57.123425,248.392380,241.027847,24.406672,239.282562,238.120987,93.007019,252.916931,240.912628,,,,,,,,,
38,0.316667,132.640457,13.176173,30.803406,69.462990,163.158203,117.094566,0.182416,44.015175,272.434326,219.610931,0.961051,56.438652,199.756744,269.744781,0.967797,56.953526,248.304169,240.716629,0.919126,24.579494,239.341568,238.339279,0.909335,92.927681,253.028214,241.034393,0.956169,69.529594,163.096756,116.957031,0.000000,44.076809,272.328705,219.718948,56.501171,199.686554,269.828186,57.047073,248.481827,240.969299,24.348989,239.352631,238.068893,92.940521,253.015244,240.860748,,,,,,,,,
39,0.325000,132.591156,13.199994,30.810280,69.459259,163.145630,117.103699,0.182483,43.948997,272.501343,219.519623,0.954924,56.370514,199.868378,269.718597,0.974196,56.885052,248.391754,240.650208,0.920412,24.513922,239.419800,238.268387,0.910857,92.858017,253.124176,240.977203,0.956048,69.525925,163.084091,116.966232,0.000000,44.009109,272.385193,219.643707,56.427059,199.821869,269.791382,56.980488,248.563141,240.900970,24.284744,239.425247,237.995300,92.875084,253.110046,240.802826,,,,,,,,,
40,0.333333,132.558075,13.214022,30.808167,69.433395,163.162842,117.090179,0.176853,43.886501,272.573334,219.438522,0.954924,56.315884,199.972305,269.681763,0.974196,56.824551,248.478745,240.585007,0.920412,24.455585,239.498779,238.203949,0.910857,92.796516,253.218704,240.914246,0.956048,69.500099,163.101227,116.952759,0.000000,43.937057,272.469147,219.553329,56.379982,199.920166,269.760010,56.922947,248.639679,240.835037,24.224125,239.512390,237.928497,92.814987,253.200439,240.746414,,,,,,,,,
