Format Version,1.23,Take Name,danielle_nziz_001,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2022-02-07 01.49.03.460 PM,Total Frames in Take,395,Total Exported Frames,395,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
347,5.783333,0.270290,-0.710799,-0.440682,-0.476978,-0.002456,0.103137,0.009103,0.000313,-0.042761,0.181490,-0.110372,0.849332,-0.045571,0.132129,-0.137448,0.877761,-0.002460,0.103137,0.009102,0.000000,-0.076911,0.181655,-0.098069,0.962111,-0.010200,0.177038,-0.119098,0.929210,-0.026917,0.208304,-0.095505,0.897432,,,,,,,-0.043445,0.181646,-0.110394,-0.045059,0.132252,-0.137423,,,,-0.076993,0.181743,-0.097953,-0.010365,0.176791,-0.119177,-0.026499,0.208184,-0.095543
348,5.800000,0.270034,-0.711708,-0.438360,-0.477906,-0.002708,0.101772,0.009837,0.000305,-0.042532,0.179879,-0.109960,0.836024,-0.045494,0.130438,-0.136874,0.877563,-0.002712,0.101772,0.009836,0.000000,-0.076699,0.180218,-0.097708,0.967170,-0.009975,0.175272,-0.118622,0.926856,-0.026606,0.206681,-0.095159,0.891002,,,,,,,-0.043176,0.179999,-0.109942,-0.045024,0.130575,-0.136851,,,,-0.076786,0.180273,-0.097626,-0.010139,0.175040,-0.118693,-0.026180,0.206601,-0.095210
349,5.816667,0.269355,-0.712637,-0.436471,-0.478633,-0.002905,0.100392,0.010543,0.000308,-0.042356,0.178358,-0.109469,0.836024,-0.045496,0.128864,-0.136263,0.877563,-0.002909,0.100391,0.010542,0.000000,-0.076528,0.178861,-0.097238,0.967170,-0.009813,0.173602,-0.118101,0.926856,-0.026333,0.205135,-0.094725,0.891002,,,,,,,-0.042983,0.178417,-0.109472,-0.045028,0.129000,-0.136239,,,,-0.076609,0.178958,-0.097143,-0.009972,0.173405,-0.118167,-0.025933,0.205039,-0.094774
350,5.833333,0.269590,-0.713326,-0.434878,-0.478925,-0.003150,0.099422,0.011279,0.000316,-0.042360,0.177107,-0.108994,0.835553,-0.045568,0.127539,-0.135645,0.875360,-0.003153,0.099421,0.011277,0.000000,-0.076541,0.177707,-0.096793,0.960654,-0.009818,0.172266,-0.117586,0.928959,-0.026301,0.203897,-0.094316,0.889197,,,,,,,-0.043012,0.177190,-0.109002,-0.045087,0.127670,-0.135628,,,,-0.076637,0.177785,-0.096695,-0.009986,0.172046,-0.117649,-0.025866,0.203825,-0.094360
351,5.850000,0.269380,-0.713450,-0.434272,-0.479407,-0.003368,0.098471,0.011786,0.000284,-0.042386,0.176148,-0.108554,0.835553,-0.045643,0.126571,-0.135182,0.875360,-0.003371,0.098471,0.011785,0.000000,-0.076575,0.176802,-0.096377,0.960654,-0.009845,0.171259,-0.117120,0.928959,-0.026301,0.202924,-0.093878,0.889197,,,,,,,-0.042878,0.176198,-0.108696,-0.045202,0.126726,-0.135112,,,,-0.076721,0.176866,-0.096261,-0.010053,0.171076,-0.117171,-0.025894,0.202838,-0.093872
352,5.866667,0.269327,-0.713316,-0.434204,-0.479698,-0.003556,0.097852,0.012260,0.000312,-0.042486,0.175569,-0.108083,0.832885,-0.045744,0.125999,-0.134725,0.876649,-0.003560,0.097852,0.012259,0.000000,-0.076681,0.176230,-0.095925,0.959015,-0.009942,0.170671,-0.116633,0.933250,-0.026399,0.202336,-0.093393,0.897672,,,,,,,-0.043147,0.175652,-0.108131,-0.045268,0.126125,-0.134698,,,,-0.076747,0.176330,-0.095812,-0.010087,0.170456,-0.116696,-0.026002,0.202242,-0.093421
353,5.883333,0.270063,-0.712268,-0.434344,-0.480713,-0.003691,0.097423,0.012685,0.000261,-0.042325,0.175220,-0.107701,0.832885,-0.045459,0.125673,-0.134400,0.876649,-0.003695,0.097423,0.012684,0.000000,-0.076557,0.175841,-0.095645,0.959015,-0.009751,0.170359,-0.116158,0.933250,-0.026306,0.201987,-0.092937,0.897672,,,,,,,-0.042809,0.175213,-0.107830,-0.045176,0.125752,-0.134346,,,,-0.076724,0.175899,-0.095542,,,,-0.025939,0.201857,-0.092965
354,5.900000,0.269545,-0.711793,-0.434488,-0.481577,-0.003930,0.097062,0.012992,0.000278,-0.042338,0.175092,-0.107316,0.845295,-0.045496,0.125591,-0.134096,0.897312,-0.003934,0.097062,0.012991,0.000000,-0.076584,0.175731,-0.095299,0.970498,-0.009760,0.170208,-0.115742,0.947521,-0.026308,0.201818,-0.092491,0.888839,,,,,,,-0.042950,0.175184,-0.107336,-0.045089,0.125640,-0.134078,,,,-0.076663,0.175794,-0.095238,-0.009915,0.170079,-0.115800,-0.025870,0.201742,-0.092491
355,5.916667,0.269619,-0.710912,-0.435480,-0.481941,-0.003966,0.096927,0.013161,0.000288,-0.042362,0.175187,-0.107001,0.845295,-0.045436,0.125744,-0.133898,0.897312,-0.003969,0.096927,0.013160,0.000000,-0.076619,0.175757,-0.095013,0.970498,-0.009770,0.170362,-0.115409,0.947521,-0.026377,0.201899,-0.092100,0.888839,,,,,,,-0.042930,0.175217,-0.107005,-0.045031,0.125849,-0.133849,,,,-0.076738,0.175811,-0.094973,-0.009934,0.170235,-0.115493,-0.025931,0.201836,-0.092102
356,5.933333,0.268626,-0.710004,-0.437262,-0.482220,-0.003722,0.096482,0.013159,0.000472,-0.042228,0.175252,-0.106634,0.618761,-0.045290,0.125927,-0.133748,0.906099,-0.003726,0.096481,0.013158,0.000000,-0.076479,0.175750,-0.094625,0.884515,-0.009638,0.170483,-0.115082,0.890489,-0.026250,0.201906,-0.091624,0.924465,,,,,,,-0.041814,0.173902,-0.106060,-0.045069,0.126230,-0.133765,,,,-0.076812,0.176056,-0.094718,-0.010016,0.170625,-0.115252,-0.026050,0.202098,-0.091744
357,5.950000,0.268748,-0.708997,-0.438589,-0.482429,-0.003675,0.096649,0.013120,0.000357,-0.042245,0.175681,-0.106481,0.618761,-0.045199,0.126425,-0.133733,0.906099,-0.003679,0.096649,0.013119,0.000000,-0.076505,0.176083,-0.094493,0.884515,-0.009641,0.170994,-0.114920,0.890489,-0.026325,0.202322,-0.091386,0.924465,,,,,,,-0.042022,0.174844,-0.106095,-0.044982,0.126682,-0.133748,,,,-0.076812,0.176331,-0.094579,-0.009976,0.171075,-0.115068,-0.026109,0.202520,-0.091497
358,5.966667,0.266672,-0.707926,-0.439044,-0.484735,-0.004065,0.096387,0.013026,0.000331,-0.042054,0.176146,-0.106277,0.872298,-0.045141,0.127034,-0.133773,0.885546,-0.004069,0.096386,0.013025,0.000000,-0.076339,0.176626,-0.094364,0.912358,-0.009450,0.171371,-0.114666,0.905922,-0.026063,0.202651,-0.091018,0.860972,,,,,,,-0.042406,0.175776,-0.106300,-0.044718,0.127169,-0.133662,,,,-0.076626,0.176827,-0.094365,-0.009781,0.171490,-0.114798,-0.025516,0.202564,-0.090974
359,5.983333,0.267729,-0.707346,-0.439660,-0.484439,-0.003871,0.096879,0.013173,0.000280,-0.041984,0.176561,-0.106143,0.872298,-0.044920,0.127447,-0.133651,0.885546,-0.003875,0.096879,0.013172,0.000000,-0.076278,0.176947,-0.094255,0.912358,-0.009361,0.171874,-0.114508,0.905922,-0.026075,0.203106,-0.090867,0.860972,,,,,,,-0.042293,0.176218,-0.106128,-0.044535,0.127588,-0.133605,,,,-0.076478,0.177146,-0.094220,-0.009639,0.171885,-0.114606,-0.025674,0.203098,-0.090864
360,6.000000,0.267977,-0.706493,-0.440564,-0.484726,-0.003819,0.097037,0.013179,0.000247,-0.041930,0.176896,-0.106018,0.888637,-0.044770,0.127831,-0.133625,0.911112,-0.003823,0.097037,0.013178,0.000000,-0.076237,0.177210,-0.094163,0.934795,-0.009293,0.172272,-0.114361,0.936174,-0.026074,0.203433,-0.090676,0.914950,,,,,,,-0.042171,0.176525,-0.105966,-0.044442,0.127968,-0.133612,,,,-0.076416,0.177397,-0.094131,-0.009536,0.172270,-0.114438,-0.025738,0.203482,-0.090696
361,6.016667,0.267978,-0.705974,-0.441014,-0.485073,-0.003818,0.097128,0.013237,0.000237,-0.041872,0.177123,-0.105887,0.893992,-0.044670,0.128092,-0.133558,0.915423,-0.003821,0.097127,0.013236,0.000000,-0.076187,0.177408,-0.094057,0.940516,-0.009226,0.172523,-0.114211,0.938656,-0.026038,0.203647,-0.090498,0.913139,,,,,,,-0.042131,0.176791,-0.105832,-0.044353,0.128209,-0.133552,,,,-0.076354,0.177575,-0.094030,-0.009461,0.172516,-0.114283,-0.025695,0.203702,-0.090513
362,6.033333,0.267759,-0.705692,-0.441585,-0.485085,-0.003815,0.097146,0.013232,0.000244,-0.041925,0.177279,-0.105782,0.893992,-0.044710,0.128282,-0.133516,0.915423,-0.003819,0.097146,0.013230,0.000000,-0.076238,0.177535,-0.093945,0.940516,-0.009279,0.172702,-0.114119,0.938656,-0.026098,0.203790,-0.090363,0.913139,,,,,,,-0.042194,0.176953,-0.105730,-0.044393,0.128412,-0.133492,,,,-0.076406,0.177690,-0.093931,-0.009515,0.172697,-0.114200,-0.025744,0.203836,-0.090372
363,6.050000,0.265235,-0.707816,-0.442006,-0.482988,-0.003066,0.097243,0.013142,0.000367,-0.041869,0.177475,-0.105581,0.842404,-0.044981,0.128487,-0.133294,0.865090,-0.003070,0.097243,0.013141,0.000000,-0.076092,0.177814,-0.093487,0.829995,-0.009298,0.172819,-0.114162,0.921117,-0.025863,0.203946,-0.090280,0.985508,,,,,,,-0.042276,0.177002,-0.105676,-0.044465,0.128478,-0.133451,,,,-0.075912,0.178410,-0.093214,-0.009607,0.172754,-0.114161,-0.025845,0.203895,-0.090301
364,6.066667,0.266142,-0.707019,-0.442576,-0.483135,-0.003200,0.097196,0.013136,0.000304,-0.041998,0.177430,-0.105587,0.842404,-0.044965,0.128455,-0.133340,0.865090,-0.003203,0.097196,0.013135,0.000000,-0.076239,0.177688,-0.093544,0.829995,-0.009404,0.172850,-0.114123,0.921117,-0.026071,0.203924,-0.090243,0.985508,,,,,,,-0.042369,0.177032,-0.105628,-0.044545,0.128518,-0.133415,,,,-0.076131,0.178084,-0.093393,-0.009696,0.172794,-0.114141,-0.025936,0.203919,-0.090259
365,6.083333,0.266070,-0.706706,-0.443060,-0.483189,-0.003236,0.097195,0.013134,0.000286,-0.042066,0.177535,-0.105506,0.866387,-0.045007,0.128588,-0.133311,0.892488,-0.003240,0.097194,0.013133,0.000000,-0.076308,0.177764,-0.093464,0.898887,-0.009470,0.172980,-0.114045,0.926966,-0.026153,0.204021,-0.090133,0.957597,,,,,,,-0.042431,0.177147,-0.105550,-0.044588,0.128657,-0.133377,,,,-0.076247,0.178136,-0.093317,-0.009755,0.172922,-0.114072,-0.025983,0.204026,-0.090143
366,6.100000,0.266149,-0.705886,-0.443890,-0.483581,-0.003280,0.097249,0.013152,0.000270,-0.042076,0.177791,-0.105363,0.866387,-0.044941,0.128898,-0.133270,0.892488,-0.003284,0.097249,0.013151,0.000000,-0.076330,0.177962,-0.093354,0.898887,-0.009466,0.173286,-0.113879,0.926966,-0.026204,0.204262,-0.089921,0.957597,,,,,,,-0.042434,0.177422,-0.105396,-0.044529,0.128969,-0.133330,,,,-0.076301,0.178313,-0.093213,-0.009737,0.173234,-0.113910,-0.026016,0.204260,-0.089938
367,6.116667,0.265924,-0.704727,-0.445241,-0.484154,-0.003249,0.097251,0.013124,0.000249,-0.042013,0.178161,-0.105151,0.875166,-0.044796,0.129361,-0.133230,0.897454,-0.003252,0.097251,0.013122,0.000000,-0.076280,0.178252,-0.093177,0.905854,-0.009390,0.173721,-0.113650,0.930046,-0.026186,0.204595,-0.089602,0.951173,,,,,,,-0.042347,0.177790,-0.105162,-0.044396,0.129402,-0.133309,,,,-0.076265,0.178603,-0.093041,-0.009665,0.173678,-0.113684,-0.025992,0.204616,-0.089613
368,6.133333,0.266493,-0.703000,-0.446620,-0.485080,-0.003231,0.097311,0.013152,0.000264,-0.041851,0.178538,-0.104952,0.875166,-0.044448,0.129829,-0.133205,0.897454,-0.003235,0.097310,0.013150,0.000000,-0.076151,0.178512,-0.093072,0.905854,-0.009195,0.174200,-0.113376,0.930046,-0.026126,0.204954,-0.089269,0.951173,,,,,,,-0.042190,0.178162,-0.104943,-0.044010,0.129879,-0.133275,,,,-0.076157,0.178880,-0.092941,-0.009509,0.174157,-0.113434,-0.025905,0.204956,-0.089280
369,6.150000,0.266671,-0.701648,-0.447358,-0.486260,-0.003244,0.097349,0.013155,0.000255,-0.041593,0.178871,-0.104834,0.875248,-0.044081,0.130237,-0.133225,0.892049,-0.003248,0.097348,0.013154,0.000000,-0.075924,0.178791,-0.093047,0.904374,-0.008911,0.174576,-0.113180,0.922953,-0.025927,0.205254,-0.089036,0.945449,,,,,,,-0.041927,0.178500,-0.104833,-0.043657,0.130275,-0.133298,,,,-0.075932,0.179151,-0.092917,-0.009211,0.174533,-0.113238,-0.025710,0.205271,-0.089036
370,6.166667,0.266657,-0.700506,-0.447725,-0.487573,-0.003198,0.097374,0.013139,0.000243,-0.041204,0.179171,-0.104771,0.875248,-0.043625,0.130601,-0.133279,0.892049,-0.003201,0.097374,0.013138,0.000000,-0.075568,0.179072,-0.093080,0.904374,-0.008500,0.174887,-0.113038,0.922953,-0.025576,0.205515,-0.088871,0.945449,,,,,,,-0.041534,0.178849,-0.104787,-0.043214,0.130603,-0.133359,,,,-0.075560,0.179418,-0.092950,-0.008802,0.174842,-0.113093,-0.025362,0.205535,-0.088850
371,6.183333,0.267273,-0.698845,-0.448124,-0.489250,-0.003163,0.097464,0.013172,0.000262,-0.040714,0.179512,-0.104709,0.876737,-0.042981,0.131008,-0.133340,0.886553,-0.003167,0.097464,0.013171,0.000000,-0.075128,0.179365,-0.093166,0.903444,-0.007972,0.175268,-0.112844,0.926032,-0.025171,0.205829,-0.088680,0.942480,,,,,,,-0.041083,0.179188,-0.104746,-0.042534,0.131051,-0.133400,,,,-0.075154,0.179718,-0.093011,-0.008254,0.175204,-0.112905,-0.024941,0.205821,-0.088677
372,6.200000,0.267574,-0.696662,-0.449006,-0.491385,-0.003194,0.097392,0.013121,0.000262,-0.040209,0.179896,-0.104611,0.876737,-0.042309,0.131507,-0.133448,0.886553,-0.003197,0.097392,0.013120,0.000000,-0.074679,0.179684,-0.093238,0.903444,-0.007425,0.175702,-0.112602,0.926032,-0.024760,0.206156,-0.088400,0.942480,,,,,,,-0.040573,0.179568,-0.104610,-0.041841,0.131530,-0.133543,,,,-0.074715,0.180046,-0.093077,-0.007743,0.175624,-0.112656,-0.024510,0.206177,-0.088414
373,6.216667,0.267681,-0.695141,-0.449471,-0.493053,-0.003174,0.097469,0.013138,0.000255,-0.039751,0.180305,-0.104498,0.884000,-0.041749,0.131997,-0.133479,0.885392,-0.003178,0.097469,0.013136,0.000000,-0.074263,0.180064,-0.093252,0.901357,-0.006939,0.176131,-0.112381,0.924129,-0.024359,0.206519,-0.088157,0.936008,,,,,,,-0.040116,0.180020,-0.104523,-0.041306,0.131950,-0.133588,,,,-0.074299,0.180422,-0.093090,-0.007233,0.176082,-0.112436,-0.024106,0.206543,-0.088129
374,6.233333,0.266314,-0.693698,-0.450559,-0.494830,-0.003223,0.097244,0.012946,0.000253,-0.039418,0.180741,-0.104341,0.884000,-0.041436,0.132584,-0.133572,0.885392,-0.003227,0.097244,0.012945,0.000000,-0.073954,0.180499,-0.093168,0.901357,-0.006597,0.176553,-0.112176,0.924129,-0.024018,0.206845,-0.087834,0.936008,,,,,,,-0.039738,0.180400,-0.104381,-0.041087,0.132706,-0.133584,,,,-0.073945,0.180751,-0.093065,-0.006840,0.176497,-0.112204,-0.023812,0.206867,-0.087857
375,6.250000,0.266251,-0.692331,-0.451537,-0.495887,-0.003176,0.097230,0.012916,0.000252,-0.039163,0.181079,-0.104183,0.886221,-0.041083,0.133016,-0.133573,0.911487,-0.003180,0.097230,0.012914,0.000000,-0.073724,0.180779,-0.093088,0.936477,-0.006322,0.176938,-0.111959,0.932369,-0.023817,0.207140,-0.087558,0.944250,,,,,,,-0.039459,0.180736,-0.104225,-0.040749,0.133133,-0.133584,,,,-0.073715,0.181016,-0.092997,-0.006589,0.176901,-0.111973,-0.023597,0.207166,-0.087582
376,6.266667,0.266252,-0.691206,-0.452532,-0.496548,-0.003090,0.097298,0.012939,0.000250,-0.038985,0.181433,-0.103983,0.886724,-0.040813,0.133448,-0.133508,0.910453,-0.003094,0.097298,0.012938,0.000000,-0.073561,0.181068,-0.092941,0.938106,-0.006127,0.177345,-0.111720,0.937474,-0.023689,0.207463,-0.087263,0.946028,,,,,,,-0.039283,0.181094,-0.104026,-0.040481,0.133584,-0.133506,,,,-0.073562,0.181298,-0.092849,-0.006373,0.177301,-0.111741,-0.023476,0.207480,-0.087295
377,6.283333,0.265910,-0.690276,-0.453510,-0.497131,-0.003047,0.097335,0.012954,0.000246,-0.038876,0.181786,-0.103761,0.886724,-0.040655,0.133885,-0.133423,0.910453,-0.003051,0.097335,0.012953,0.000000,-0.073462,0.181374,-0.092751,0.938106,-0.006010,0.177735,-0.111480,0.937474,-0.023608,0.207775,-0.086954,0.946028,,,,,,,-0.039159,0.181436,-0.103792,-0.040339,0.134012,-0.133431,,,,-0.073458,0.181592,-0.092670,-0.006265,0.177693,-0.111497,-0.023391,0.207822,-0.086979
378,6.300000,0.265616,-0.689162,-0.454622,-0.497818,-0.003082,0.097351,0.012955,0.000234,-0.038827,0.182151,-0.103531,0.887097,-0.040539,0.134345,-0.133349,0.916886,-0.003085,0.097351,0.012954,0.000000,-0.073427,0.181681,-0.092565,0.938844,-0.005949,0.178148,-0.111224,0.945140,-0.023597,0.208097,-0.086623,0.943880,,,,,,,-0.039115,0.181804,-0.103555,-0.040226,0.134456,-0.133369,,,,-0.073454,0.181906,-0.092472,-0.006164,0.178111,-0.111245,-0.023379,0.208146,-0.086651
379,6.316667,0.265410,-0.688014,-0.455767,-0.498468,-0.003149,0.097383,0.012979,0.000247,-0.038824,0.182521,-0.103282,0.887097,-0.040457,0.134808,-0.133254,0.916886,-0.003153,0.097383,0.012978,0.000000,-0.073437,0.181986,-0.092360,0.938844,-0.005933,0.178570,-0.110947,0.945140,-0.023638,0.208426,-0.086272,0.943880,,,,,,,-0.039089,0.182181,-0.103311,-0.040126,0.134923,-0.133260,,,,-0.073476,0.182212,-0.092273,-0.006199,0.178540,-0.110975,-0.023400,0.208455,-0.086296
380,6.333333,0.265333,-0.686976,-0.457101,-0.498719,-0.003162,0.097460,0.013018,0.000274,-0.038900,0.182890,-0.103009,0.883664,-0.040440,0.135264,-0.133125,0.907004,-0.003166,0.097460,0.013017,0.000000,-0.073518,0.182268,-0.092110,0.938995,-0.005998,0.179013,-0.110666,0.926493,-0.023763,0.208768,-0.085913,0.941043,,,,,,,-0.039170,0.182514,-0.103050,-0.040104,0.135421,-0.133115,,,,-0.073523,0.182497,-0.092024,-0.006289,0.178977,-0.110679,-0.023532,0.208795,-0.085954
381,6.350000,0.265138,-0.685560,-0.459075,-0.498958,-0.003150,0.097495,0.013007,0.000244,-0.039020,0.183347,-0.102669,0.883664,-0.040439,0.135848,-0.132991,0.907004,-0.003154,0.097495,0.013005,0.000000,-0.073642,0.182601,-0.091790,0.938995,-0.006105,0.179577,-0.110325,0.926493,-0.023950,0.209184,-0.085453,0.941043,,,,,,,-0.039328,0.182986,-0.102692,-0.040147,0.135948,-0.133013,,,,-0.073637,0.182820,-0.091711,-0.006329,0.179589,-0.110313,-0.023713,0.209213,-0.085499
382,6.366667,0.267368,-0.683087,-0.460964,-0.499418,-0.003225,0.097830,0.013311,0.000349,-0.039116,0.183805,-0.102266,0.867055,-0.040132,0.136387,-0.132730,0.857820,-0.003229,0.097830,0.013309,0.000000,-0.073778,0.182826,-0.091533,0.885692,-0.006149,0.180249,-0.109796,0.890590,-0.024268,0.209680,-0.084913,0.912398,,,,,,,-0.039496,0.183440,-0.102337,-0.039577,0.136482,-0.132807,,,,-0.073847,0.183215,-0.091302,-0.006582,0.180196,-0.109772,-0.023941,0.209615,-0.085021
383,6.383333,0.264088,-0.683506,-0.463184,-0.498536,-0.003031,0.097636,0.013014,0.000270,-0.039450,0.184300,-0.101881,0.867055,-0.040724,0.137050,-0.132596,0.857820,-0.003035,0.097636,0.013013,0.000000,-0.074050,0.183320,-0.090952,0.885692,-0.006533,0.180730,-0.109623,0.890590,-0.024458,0.210055,-0.084475,0.912398,,,,,,,-0.039772,0.183939,-0.101924,-0.040355,0.137218,-0.132565,,,,-0.074081,0.183563,-0.090858,-0.006778,0.180657,-0.109696,-0.024231,0.210078,-0.084484
384,6.400000,0.262507,-0.682960,-0.465067,-0.498367,-0.003019,0.097691,0.012881,0.000176,-0.039698,0.184873,-0.101539,0.903066,-0.041031,0.137764,-0.132467,0.926213,-0.003023,0.097691,0.012879,0.000000,-0.074275,0.183837,-0.090540,0.948293,-0.006797,0.181344,-0.109368,0.937519,-0.024673,0.210550,-0.084048,0.946735,,,,,,,-0.039947,0.184855,-0.101836,-0.040738,0.137789,-0.132440,,,,-0.074282,0.183960,-0.090374,-0.007023,0.181238,-0.109360,-0.024484,0.210527,-0.083952
385,6.416667,0.262208,-0.681700,-0.466734,-0.498690,-0.003159,0.097769,0.012956,0.000172,-0.039917,0.185339,-0.101141,0.903066,-0.041157,0.138349,-0.132254,0.926213,-0.003163,0.097769,0.012955,0.000000,-0.074498,0.184204,-0.090165,0.948293,-0.007007,0.181894,-0.108966,0.937519,-0.024943,0.210972,-0.083541,0.946735,,,,,,,-0.040143,0.185333,-0.101448,-0.040885,0.138369,-0.132215,,,,-0.074505,0.184320,-0.090008,-0.007228,0.181818,-0.108950,-0.024760,0.210919,-0.083448
386,6.433333,0.261978,-0.680924,-0.468528,-0.498189,-0.003072,0.097879,0.012981,0.000193,-0.040158,0.185719,-0.100802,0.901196,-0.041320,0.138825,-0.132060,0.918999,-0.003076,0.097878,0.012980,0.000000,-0.074724,0.184469,-0.089793,0.949541,-0.007247,0.182376,-0.108672,0.931554,-0.025224,0.211332,-0.083137,0.942001,,,,,,,-0.040423,0.185707,-0.101094,-0.041003,0.138874,-0.132016,,,,-0.074739,0.184588,-0.089631,-0.007494,0.182258,-0.108675,-0.025014,0.211294,-0.083048
387,6.450000,0.261679,-0.679798,-0.470283,-0.498230,-0.003051,0.097818,0.012924,0.000187,-0.040305,0.186016,-0.100527,0.901196,-0.041380,0.139237,-0.131962,0.918999,-0.003054,0.097817,0.012923,0.000000,-0.074868,0.184658,-0.089522,0.949541,-0.007389,0.182765,-0.108410,0.931554,-0.025420,0.211590,-0.082766,0.942001,,,,,,,-0.040574,0.186009,-0.100836,-0.041075,0.139273,-0.131910,,,,-0.074886,0.184781,-0.089360,-0.007617,0.182677,-0.108409,-0.025209,0.211527,-0.082672
388,6.466667,0.261431,-0.678776,-0.472183,-0.497955,-0.002877,0.097693,0.012890,0.000233,-0.040405,0.186216,-0.100216,0.884705,-0.041388,0.139550,-0.131821,0.916592,-0.002880,0.097692,0.012889,0.000000,-0.074959,0.184737,-0.089197,0.938156,-0.007486,0.183071,-0.108131,0.940193,-0.025569,0.211761,-0.082371,0.951315,,,,,,,-0.040702,0.185865,-0.100180,-0.041074,0.139662,-0.131824,,,,-0.074943,0.184978,-0.089141,-0.007710,0.183036,-0.108206,-0.025378,0.211794,-0.082384
389,6.483333,0.261649,-0.677676,-0.472995,-0.498569,-0.002946,0.097937,0.012902,0.000190,-0.040378,0.186673,-0.100069,0.884705,-0.041256,0.140077,-0.131780,0.916592,-0.002950,0.097937,0.012901,0.000000,-0.074949,0.185132,-0.089112,0.938156,-0.007442,0.183582,-0.107934,0.940193,-0.025601,0.212194,-0.082142,0.951315,,,,,,,-0.040631,0.186670,-0.100349,-0.040949,0.140125,-0.131744,,,,-0.074936,0.185251,-0.088951,-0.007695,0.183463,-0.107925,-0.025414,0.212149,-0.082069
390,6.500000,0.263153,-0.675190,-0.474758,-0.499474,-0.002923,0.098033,0.012932,0.000225,-0.040258,0.187030,-0.099867,0.893002,-0.040804,0.140549,-0.131754,0.870146,-0.002927,0.098033,0.012931,0.000000,-0.074867,0.185301,-0.089061,0.908712,-0.007276,0.184108,-0.107604,0.896501,-0.025665,0.212546,-0.081782,0.931833,,,,,,,-0.040619,0.187054,-0.100095,-0.040287,0.140540,-0.131800,,,,-0.074928,0.185550,-0.088801,-0.007629,0.183898,-0.107658,-0.025406,0.212491,-0.081714
391,6.516667,0.262883,-0.673856,-0.475956,-0.500277,-0.002915,0.098032,0.012941,0.000208,-0.040146,0.187403,-0.099596,0.901346,-0.040608,0.141036,-0.131650,0.877716,-0.002919,0.098032,0.012939,0.000000,-0.074771,0.185609,-0.088850,0.915214,-0.007150,0.184534,-0.107294,0.903392,-0.025601,0.212866,-0.081399,0.931648,,,,,,,-0.040486,0.187444,-0.099792,-0.040123,0.140997,-0.131704,,,,-0.074829,0.185846,-0.088615,-0.007493,0.184362,-0.107344,-0.025344,0.212798,-0.081334
392,6.533333,0.262464,-0.672535,-0.477290,-0.501002,-0.002855,0.098003,0.012884,0.000224,-0.040021,0.187779,-0.099352,0.901346,-0.040408,0.141535,-0.131585,0.877716,-0.002859,0.098003,0.012883,0.000000,-0.074657,0.185917,-0.088654,0.915214,-0.007014,0.184965,-0.107021,0.903392,-0.025517,0.213182,-0.081039,0.931648,,,,,,,-0.040355,0.187810,-0.099571,-0.039902,0.141545,-0.131616,,,,-0.074728,0.186150,-0.088404,-0.007367,0.184757,-0.107079,-0.025265,0.213116,-0.080981
393,6.550000,0.262031,-0.671561,-0.478300,-0.501572,-0.002808,0.098055,0.012907,0.000203,-0.039920,0.188155,-0.099087,0.903596,-0.040264,0.142009,-0.131459,0.881931,-0.002812,0.098055,0.012906,0.000000,-0.074564,0.186247,-0.088422,0.914101,-0.006906,0.185377,-0.106738,0.907249,-0.025441,0.213509,-0.080685,0.935789,,,,,,,-0.040232,0.188188,-0.099311,-0.039794,0.141990,-0.131504,,,,-0.074642,0.186471,-0.088173,-0.007228,0.185198,-0.106780,-0.025199,0.213449,-0.080623
394,6.566667,0.261482,-0.670559,-0.479322,-0.502224,-0.002850,0.098101,0.012917,0.000214,-0.039887,0.188554,-0.098816,0.903596,-0.040195,0.142513,-0.131337,0.881931,-0.002853,0.098101,0.012916,0.000000,-0.074539,0.186606,-0.088186,0.914101,-0.006865,0.185808,-0.106449,0.907249,-0.025428,0.213851,-0.080321,0.935789,,,,,,,-0.040197,0.188544,-0.099035,-0.039701,0.142490,-0.131370,,,,-0.074616,0.186871,-0.087943,-0.007206,0.185635,-0.106539,-0.025194,0.213791,-0.080222
