Format Version,1.23,Take Name,pinkhead_circum_005,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2022-02-09 11.14.46.665 AM,Total Frames in Take,476,Total Exported Frames,476,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
158,2.633333,-0.237633,0.008700,0.931918,0.273831,-0.036936,0.129498,0.102479,0.000360,-0.175145,0.183645,0.104495,0.000000,-0.159340,0.216009,0.061132,0.936530,-0.036938,0.129496,0.102476,0.000000,-0.186030,0.155105,0.084884,0.035364,-0.160295,0.209518,0.120812,0.916770,-0.176266,0.173759,0.137541,0.934604,,,,,,,-0.159250,0.216220,0.060912,,,,,,,-0.160456,0.209172,0.120783,-0.176195,0.173894,0.137790
159,2.650000,-0.241434,0.014676,0.930710,0.274359,-0.036810,0.129061,0.101061,0.000354,-0.174785,0.183836,0.101762,0.000000,-0.158646,0.215564,0.058053,0.920523,-0.036813,0.129060,0.101058,0.000000,-0.185710,0.155092,0.082475,0.000000,-0.159891,0.209854,0.117807,0.904366,-0.176094,0.174386,0.134929,0.927046,,,,,,,-0.158554,0.215772,0.057839,,,,,,,-0.160056,0.209504,0.117775,-0.176021,0.174528,0.135176
160,2.666667,-0.244054,0.020175,0.929446,0.275973,-0.036780,0.128338,0.099251,0.000343,-0.174409,0.183981,0.099002,0.000000,-0.157962,0.215127,0.054990,0.921788,-0.036782,0.128337,0.099248,0.000000,-0.185467,0.155096,0.080002,0.000000,-0.159391,0.210079,0.114800,0.902846,-0.175859,0.174902,0.132266,0.926414,,,,,,,-0.157871,0.215326,0.054779,,,,,,,-0.159552,0.209742,0.114771,-0.175790,0.175039,0.132507
161,2.683333,-0.250489,0.026828,0.929514,0.269331,-0.035657,0.129704,0.098544,0.000311,-0.173792,0.184026,0.096139,0.000000,-0.157282,0.214479,0.051669,0.923800,-0.035659,0.129703,0.098541,0.000000,-0.184426,0.154680,0.077611,0.000000,-0.159146,0.210562,0.111552,0.906495,-0.175426,0.175572,0.129560,0.928657,,,,,,,-0.157163,0.214733,0.051588,,,,,,,-0.159382,0.210056,0.111338,-0.175309,0.175825,0.129855
162,2.700000,-0.253921,0.031710,0.928598,0.268747,-0.035419,0.129484,0.097008,0.000346,-0.173450,0.184002,0.093413,0.000000,-0.156703,0.213925,0.048673,0.923438,-0.035421,0.129482,0.097005,0.000000,-0.184057,0.154467,0.075172,0.000000,-0.158824,0.210686,0.108587,0.835172,-0.175238,0.175928,0.126919,0.889202,,,,,,,-0.156582,0.214183,0.048561,,,,,,,-0.159094,0.210104,0.108435,-0.175090,0.176252,0.127183
163,2.716667,-0.257309,0.035686,0.927048,0.270371,-0.035523,0.128722,0.095527,0.000389,-0.173223,0.183985,0.090772,0.000000,-0.156082,0.213432,0.045865,0.918266,-0.035525,0.128721,0.095525,0.000000,-0.183906,0.154356,0.072728,0.000000,-0.158522,0.210714,0.105793,0.844328,-0.175225,0.176205,0.124336,0.893695,,,,,,,-0.155959,0.213685,0.045700,,,,,,,-0.158784,0.210157,0.105694,-0.175087,0.176508,0.124601
164,2.733333,-0.260095,0.040544,0.925832,0.271186,-0.035426,0.128270,0.094080,0.000459,-0.172861,0.184094,0.088316,0.000000,-0.155444,0.213006,0.043168,0.914488,-0.035429,0.128269,0.094077,0.000000,-0.183619,0.154331,0.070540,0.000000,-0.158088,0.210909,0.103112,0.826390,-0.175005,0.176666,0.121950,0.882741,,,,,,,-0.155317,0.213261,0.042979,,,,,,,-0.158387,0.210284,0.103069,-0.174834,0.177036,0.122182
165,2.750000,-0.263725,0.045433,0.924622,0.271034,-0.035133,0.128149,0.092810,0.000530,-0.172391,0.184262,0.085775,0.000000,-0.154687,0.212620,0.040388,0.903589,-0.035136,0.128148,0.092807,0.000000,-0.183145,0.154329,0.068283,0.000000,-0.157617,0.211203,0.100339,0.812629,-0.174712,0.177217,0.119480,0.873539,,,,,,,-0.154548,0.212892,0.040153,,,,,,,-0.157942,0.210527,0.100332,-0.174527,0.177620,0.119722
166,2.766667,-0.267406,0.051015,0.923054,0.271779,-0.034999,0.127931,0.091382,0.000562,-0.171948,0.184614,0.083026,0.000000,-0.153896,0.212337,0.037385,0.903589,-0.035002,0.127930,0.091380,0.000000,-0.182766,0.154524,0.065845,0.000000,-0.157111,0.211657,0.097334,0.812629,-0.174460,0.177988,0.116802,0.873539,,,,,,,-0.153757,0.212598,0.037146,,,,,,,-0.157458,0.210949,0.097370,-0.174252,0.178434,0.117005
167,2.783333,-0.271803,0.057908,0.921132,0.272554,-0.034903,0.127727,0.089978,0.000647,-0.171476,0.185055,0.080023,0.000000,-0.153017,0.211991,0.034075,0.904900,-0.034906,0.127725,0.089975,0.000000,-0.182373,0.154774,0.063233,0.000000,-0.156562,0.212224,0.094009,0.802715,-0.174210,0.178947,0.113880,0.866873,,,,,,,-0.152867,0.212256,0.033762,,,,,,,-0.156925,0.211502,0.094114,-0.173999,0.179399,0.114088
168,2.800000,-0.272943,0.066162,0.918217,0.279287,-0.035456,0.125975,0.087607,0.000484,-0.170956,0.185670,0.076925,0.000000,-0.152013,0.211686,0.030645,0.890806,-0.035459,0.125973,0.087604,0.000000,-0.182409,0.155387,0.060514,0.000000,-0.155544,0.212734,0.090571,0.796276,-0.173796,0.180037,0.110855,0.864913,,,,,,,-0.151874,0.211924,0.030414,,,,,,,-0.155853,0.212136,0.090581,-0.173626,0.180397,0.111076
169,2.816667,-0.276276,0.074384,0.915733,0.282085,-0.035492,0.125274,0.085991,0.000463,-0.170317,0.186219,0.073919,0.000000,-0.150953,0.211300,0.027298,0.910615,-0.035494,0.125273,0.085988,0.000000,-0.182039,0.155803,0.057948,0.000000,-0.154662,0.213330,0.087188,0.836710,-0.173324,0.181153,0.107924,0.888994,,,,,,,-0.150810,0.211535,0.027069,,,,,,,-0.154967,0.212753,0.087186,-0.173162,0.181495,0.108155
170,2.833333,-0.280155,0.081659,0.914184,0.281270,-0.034908,0.125549,0.084638,0.000475,-0.169513,0.186667,0.071074,0.000000,-0.149904,0.210936,0.024127,0.909947,-0.034911,0.125548,0.084636,0.000000,-0.181262,0.156029,0.055554,0.000000,-0.153830,0.213946,0.083962,0.815000,-0.172661,0.182161,0.105145,0.875050,,,,,,,-0.149752,0.211187,0.023919,,,,,,,-0.154176,0.213292,0.083946,-0.172468,0.182564,0.105369
171,2.850000,-0.284030,0.087736,0.911655,0.283750,-0.034964,0.124896,0.083306,0.000479,-0.168952,0.187010,0.068246,0.000000,-0.148876,0.210527,0.021113,0.907172,-0.034966,0.124895,0.083303,0.000000,-0.180884,0.156287,0.053039,0.000000,-0.153100,0.214309,0.080884,0.825215,-0.172324,0.182952,0.102352,0.881313,,,,,,,-0.148720,0.210769,0.020879,,,,,,,-0.153433,0.213694,0.080883,-0.172147,0.183325,0.102587
172,2.866667,-0.286342,0.095071,0.909626,0.285570,-0.034808,0.124397,0.081859,0.000501,-0.168258,0.187393,0.065719,0.000000,-0.147920,0.210081,0.018294,0.905614,-0.034810,0.124396,0.081857,0.000000,-0.180420,0.156559,0.050925,0.000000,-0.152200,0.214735,0.077999,0.822852,-0.171713,0.183841,0.099874,0.880037,,,,,,,-0.147762,0.210316,0.018044,,,,,,,-0.152544,0.214116,0.078030,-0.171527,0.184225,0.100093
173,2.883333,-0.290838,0.101390,0.907010,0.287169,-0.034695,0.124013,0.080822,0.000511,-0.167582,0.187732,0.062968,0.000000,-0.146782,0.209623,0.015370,0.905614,-0.034697,0.124011,0.080819,0.000000,-0.179873,0.156785,0.048517,0.000000,-0.151406,0.215123,0.074977,0.822852,-0.171279,0.184671,0.097145,0.880037,,,,,,,-0.146620,0.209852,0.015105,,,,,,,-0.151752,0.214515,0.075023,-0.171096,0.185051,0.097364
174,2.900000,-0.294190,0.109306,0.904767,0.287927,-0.034405,0.123815,0.079704,0.000515,-0.166816,0.188105,0.060411,0.000000,-0.145731,0.209080,0.012525,0.903594,-0.034408,0.123813,0.079701,0.000000,-0.179268,0.157008,0.046428,0.000000,-0.150494,0.215582,0.072021,0.824700,-0.170633,0.185627,0.094621,0.881167,,,,,,,-0.145569,0.209304,0.012271,,,,,,,-0.150859,0.214952,0.072083,-0.170431,0.186034,0.094813
175,2.916667,-0.297956,0.116197,0.902342,0.288963,-0.034201,0.123592,0.078628,0.000493,-0.166101,0.188449,0.057800,0.000000,-0.144667,0.208588,0.009711,0.906178,-0.034203,0.123590,0.078626,0.000000,-0.178694,0.157233,0.044215,0.000000,-0.149652,0.215986,0.069084,0.817270,-0.170087,0.186495,0.092025,0.876651,,,,,,,-0.144502,0.208803,0.009447,,,,,,,-0.149994,0.215403,0.069135,-0.169910,0.186863,0.092239
176,2.933333,-0.300831,0.123360,0.900093,0.290027,-0.034011,0.123308,0.077364,0.000474,-0.165410,0.188753,0.055245,0.000000,-0.143714,0.208046,0.006928,0.905352,-0.034013,0.123307,0.077361,0.000000,-0.178181,0.157429,0.042080,0.000000,-0.148802,0.216338,0.066173,0.830427,-0.169498,0.187321,0.089484,0.884691,,,,,,,-0.143542,0.208271,0.006677,,,,,,,-0.149154,0.215737,0.066197,-0.169317,0.187698,0.089711
177,2.950000,-0.302982,0.130880,0.897651,0.292055,-0.033958,0.122798,0.075929,0.000475,-0.164727,0.189108,0.052682,0.000000,-0.142788,0.207518,0.004130,0.902969,-0.033961,0.122796,0.075926,0.000000,-0.177763,0.157718,0.039942,0.000000,-0.147885,0.216694,0.063245,0.841794,-0.168876,0.188199,0.086932,0.890161,,,,,,,-0.142618,0.207723,0.003849,,,,,,,-0.148211,0.216154,0.063289,-0.168721,0.188535,0.087170
178,2.966667,-0.305400,0.138903,0.895242,0.293220,-0.033598,0.122631,0.074476,0.000461,-0.163817,0.189574,0.049996,0.000000,-0.141671,0.207048,0.001193,0.904826,-0.033600,0.122629,0.074474,0.000000,-0.177079,0.158089,0.037732,0.000000,-0.146777,0.217193,0.060148,0.840023,-0.168020,0.189237,0.084250,0.889043,,,,,,,-0.141498,0.207252,0.000922,,,,,,,-0.147110,0.216647,0.060184,-0.167861,0.189578,0.084484
179,2.983333,-0.307989,0.147398,0.892813,0.293772,-0.033052,0.122621,0.072981,0.000466,-0.162777,0.190030,0.047186,0.000000,-0.140451,0.206515,-0.001878,0.902068,-0.033055,0.122619,0.072978,0.000000,-0.176240,0.158432,0.035443,0.000000,-0.145559,0.217699,0.056888,0.835493,-0.167024,0.190306,0.081434,0.885464,,,,,,,-0.140270,0.206722,-0.002157,,,,,,,-0.145904,0.217140,0.056923,-0.166861,0.190658,0.081678
180,3.000000,-0.310382,0.157386,0.889860,0.295028,-0.032567,0.122373,0.071311,0.000440,-0.161638,0.190489,0.044129,0.000000,-0.139132,0.205811,-0.005230,0.903630,-0.032570,0.122371,0.071308,0.000000,-0.175392,0.158798,0.032990,0.000000,-0.144165,0.218178,0.053306,0.837011,-0.165899,0.191468,0.078363,0.885633,,,,,,,-0.138948,0.206019,-0.005497,,,,,,,-0.144507,0.217624,0.053322,-0.165741,0.191815,0.078615
181,3.016667,-0.312661,0.167437,0.886458,0.297322,-0.032212,0.121829,0.069610,0.000449,-0.160460,0.190913,0.041010,0.000000,-0.137736,0.205038,-0.008605,0.903630,-0.032215,0.121828,0.069607,0.000000,-0.174572,0.159179,0.030456,0.000000,-0.142674,0.218566,0.049681,0.837011,-0.164738,0.192587,0.075214,0.885633,,,,,,,-0.137541,0.205251,-0.008876,,,,,,,-0.143042,0.217981,0.049698,-0.164565,0.192958,0.075469
182,3.033333,-0.314868,0.177129,0.883188,0.299105,-0.031749,0.121466,0.067904,0.000396,-0.159249,0.191342,0.037919,0.000000,-0.136344,0.204310,-0.011928,0.900920,-0.031752,0.121464,0.067902,0.000000,-0.173684,0.159567,0.027941,0.000000,-0.141181,0.218963,0.046094,0.827306,-0.163533,0.193692,0.072083,0.879439,,,,,,,-0.136161,0.204510,-0.012163,,,,,,,-0.141533,0.218410,0.046098,-0.163365,0.194046,0.072314
183,3.050000,-0.315979,0.187333,0.880213,0.300481,-0.031157,0.121211,0.066257,0.000460,-0.157992,0.191813,0.035172,0.000000,-0.135050,0.203603,-0.014950,0.910354,-0.031160,0.121209,0.066254,0.000000,-0.172770,0.160005,0.025819,0.000000,-0.139628,0.219397,0.042793,0.836072,-0.162188,0.194851,0.069292,0.886383,,,,,,,-0.134865,0.203767,-0.015261,,,,,,,-0.139962,0.218907,0.042870,-0.162038,0.195177,0.069526
184,3.066667,-0.316844,0.198298,0.877046,0.301793,-0.030522,0.121030,0.064714,0.000408,-0.156670,0.192362,0.032523,0.000000,-0.133737,0.202890,-0.017883,0.907766,-0.030525,0.121028,0.064712,0.000000,-0.171816,0.160535,0.023851,0.000000,-0.137989,0.219893,0.039541,0.856507,-0.160742,0.196133,0.066586,0.896397,,,,,,,-0.133557,0.203050,-0.018162,,,,,,,-0.138311,0.219420,0.039588,-0.160600,0.196446,0.066818
185,3.083333,-0.312929,0.210814,0.875497,0.301891,-0.029502,0.121015,0.062408,0.000411,-0.155321,0.193036,0.030461,0.000000,-0.132962,0.202303,-0.020448,0.903593,-0.029505,0.121013,0.062406,0.000000,-0.170914,0.161205,0.022637,0.000000,-0.136260,0.220500,0.036672,0.855674,-0.158893,0.197533,0.064492,0.893346,,,,,,,-0.132776,0.202462,-0.020746,,,,,,,-0.136586,0.220026,0.036719,-0.158752,0.197848,0.064743
186,3.100000,-0.308273,0.222294,0.872732,0.306419,-0.028817,0.120124,0.059817,0.000394,-0.153632,0.193997,0.028165,0.000000,-0.131695,0.202051,-0.023133,0.911159,-0.028819,0.120122,0.059815,0.000000,-0.169906,0.162348,0.021019,0.000000,-0.133991,0.221191,0.033727,0.878670,-0.156724,0.199088,0.062159,0.909195,,,,,,,-0.131536,0.202167,-0.023429,,,,,,,-0.134275,0.220807,0.033812,-0.156599,0.199356,0.062370
187,3.116667,-0.310562,0.234699,0.869870,0.302975,-0.027103,0.121332,0.058223,0.000435,-0.151853,0.194643,0.025045,0.000000,-0.130072,0.201284,-0.026521,0.905326,-0.027106,0.121330,0.058221,0.000000,-0.168225,0.162856,0.018793,0.000000,-0.132130,0.221927,0.029820,0.875828,-0.154818,0.200639,0.058902,0.908026,,,,,,,-0.129911,0.201383,-0.026849,,,,,,,-0.132423,0.221548,0.029950,-0.154685,0.200919,0.059101
188,3.133333,-0.311669,0.244358,0.866678,0.303348,-0.025560,0.121904,0.056505,0.000327,-0.149777,0.195587,0.022170,0.000000,-0.128038,0.201084,-0.029548,0.905326,-0.025563,0.121902,0.056503,0.000000,-0.166416,0.163821,0.016542,0.000000,-0.129826,0.222795,0.026400,0.875828,-0.152631,0.202240,0.055914,0.908026,,,,,,,-0.127872,0.201280,-0.029658,,,,,,,-0.130165,0.222270,0.026334,-0.152458,0.202569,0.056090
189,3.150000,-0.311593,0.256007,0.861768,0.307778,-0.024800,0.121447,0.054776,0.000312,-0.147749,0.196658,0.019212,0.000000,-0.126027,0.200740,-0.032644,0.930206,-0.024803,0.121445,0.054774,0.000000,-0.164967,0.165091,0.014245,0.000000,-0.127305,0.223581,0.022867,0.842968,-0.150411,0.204026,0.052823,0.897214,,,,,,,-0.125868,0.200932,-0.032719,,,,,,,-0.127627,0.223084,0.022778,-0.150247,0.204332,0.052987
190,3.166667,-0.311065,0.267358,0.857220,0.311340,-0.023900,0.121279,0.053262,0.000336,-0.145731,0.197784,0.016627,0.000000,-0.124121,0.200509,-0.035365,0.935069,-0.023903,0.121277,0.053260,0.000000,-0.163476,0.166412,0.012325,0.000000,-0.124839,0.224436,0.019696,0.850264,-0.148158,0.205843,0.050096,0.904135,,,,,,,-0.123949,0.200723,-0.035419,,,,,,,-0.125183,0.223902,0.019570,-0.147986,0.206163,0.050275
191,3.183333,-0.310256,0.277541,0.853072,0.314612,-0.023059,0.121358,0.052124,0.000325,-0.143862,0.199042,0.014579,0.000000,-0.122398,0.200554,-0.037522,0.930169,-0.023062,0.121356,0.052121,0.000000,-0.162089,0.167871,0.010874,0.000000,-0.122565,0.225427,0.017122,0.838248,-0.146051,0.207709,0.047913,0.898774,,,,,,,-0.122232,0.200747,-0.037593,,,,,,,-0.122919,0.224914,0.017053,-0.145863,0.208028,0.048052
192,3.200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.120587,0.201220,-0.039231,,,,,,,-0.120847,0.225984,0.015174,,,
193,3.216667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.119146,0.201868,-0.040470,,,,,,,-0.118928,0.227187,0.013725,,,
194,3.233333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.117734,0.202686,-0.041404,,,,,,,-0.117082,0.228494,0.012527,,,
195,3.250000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.116366,0.203461,-0.042348,,,,,,,-0.114923,0.229559,0.011266,,,
196,3.266667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.115144,0.204075,-0.043469,,,,,,,-0.112964,0.230798,0.009911,,,
197,3.283333,-0.300132,0.315899,0.828854,0.350899,-0.022699,0.119896,0.048423,0.000201,-0.134895,0.208051,0.007453,0.000000,-0.113856,0.204681,-0.044735,0.933928,-0.022702,0.119894,0.048421,0.000000,-0.156362,0.178854,0.005384,0.000000,-0.110893,0.232109,0.008591,0.843190,-0.135854,0.218543,0.040317,0.900942,,,,-0.134857,0.208093,0.007462,-0.113846,0.204749,-0.044611,,,,,,,-0.110942,0.232000,0.008458,,,
198,3.300000,-0.296315,0.324131,0.825378,0.354806,-0.022180,0.120065,0.047436,0.000224,-0.133241,0.209592,0.006348,0.985582,-0.112658,0.205319,-0.045955,0.964653,-0.022183,0.120063,0.047434,0.000000,-0.155194,0.180728,0.004757,0.000000,-0.108844,0.233267,0.007045,0.955243,-0.133779,0.220451,0.039102,0.000000,,,,-0.133187,0.209639,0.006337,-0.112654,0.205386,-0.045818,,,,,,,-0.108902,0.233153,0.006918,,,
199,3.316667,-0.291999,0.332756,0.821812,0.358657,-0.021495,0.120203,0.046232,0.000284,-0.131395,0.211125,0.005087,0.979613,-0.111344,0.205924,-0.047339,0.949167,-0.021498,0.120201,0.046230,0.000000,-0.153842,0.182620,0.004009,0.000000,-0.106600,0.234392,0.005309,0.944467,-0.131465,0.222356,0.037720,0.000000,,,,-0.131333,0.211173,0.005065,-0.111339,0.206013,-0.047156,,,,,,,-0.106668,0.234255,0.005148,,,
200,3.333333,-0.287833,0.343887,0.817451,0.361479,-0.020626,0.120537,0.044987,0.000232,-0.129397,0.212638,0.003464,0.972151,-0.109991,0.206232,-0.049071,0.967604,-0.020629,0.120535,0.044985,0.000000,-0.152334,0.184507,0.003091,0.000000,-0.104210,0.235478,0.003044,0.954545,-0.128932,0.224405,0.035905,0.000000,,,,-0.129312,0.212707,0.003444,-0.109987,0.206289,-0.048955,,,,,,,-0.104299,0.235352,0.002948,,,
201,3.350000,-0.284272,0.355695,0.812727,0.363519,-0.019510,0.120911,0.043442,0.000289,-0.127228,0.213957,0.001286,0.973222,-0.108473,0.206257,-0.051312,0.954136,-0.019513,0.120909,0.043440,0.000000,-0.150612,0.186197,0.001676,0.000000,-0.101687,0.236376,0.000181,0.937714,-0.126239,0.226320,0.033492,0.000000,,,,-0.127148,0.214029,0.001286,-0.108451,0.206350,-0.051155,,,,,,,-0.101789,0.236212,0.000024,,,
202,3.366667,-0.280679,0.367843,0.807855,0.365077,-0.018214,0.121376,0.041688,0.000292,-0.124938,0.215251,-0.001153,0.974974,-0.106882,0.206227,-0.053784,0.951786,-0.018217,0.121375,0.041687,0.000000,-0.148742,0.187873,0.000036,0.000000,-0.099068,0.237242,-0.002973,0.939375,-0.123407,0.228226,0.030790,0.000000,,,,-0.124861,0.215313,-0.001165,-0.106860,0.206325,-0.053619,,,,,,,-0.099167,0.237082,-0.003126,,,
203,3.383333,-0.276652,0.380713,0.803535,0.364490,-0.016314,0.122137,0.039661,0.000286,-0.122472,0.216410,-0.003709,0.974974,-0.105268,0.206042,-0.056378,0.951786,-0.016317,0.122135,0.039660,0.000000,-0.146590,0.189364,-0.001606,0.000000,-0.096362,0.238031,-0.006357,0.939375,-0.120333,0.230041,0.027925,0.000000,,,,-0.122385,0.216474,-0.003732,-0.105248,0.206134,-0.056224,,,,,,,-0.096468,0.237875,-0.006487,,,
204,3.400000,-0.272662,0.394256,0.798440,0.364296,-0.014189,0.123005,0.037764,0.000208,-0.119625,0.217753,-0.006324,0.972374,-0.103293,0.205949,-0.058969,0.955028,-0.014192,0.123003,0.037763,0.000000,-0.144082,0.191104,-0.003277,0.000000,-0.093259,0.238938,-0.009818,0.942724,-0.116864,0.232069,0.024957,0.000000,,,,-0.119560,0.217720,-0.006389,-0.103221,0.206103,-0.058865,,,,,,,-0.093436,0.238676,-0.009964,-0.116823,0.232210,0.025065
205,3.416667,-0.268709,0.406041,0.793723,0.364596,-0.011661,0.123794,0.035700,0.000187,-0.116355,0.219091,-0.008971,0.975499,-0.100826,0.206047,-0.061566,0.950320,-0.011665,0.123793,0.035698,0.000000,-0.141127,0.192841,-0.005110,0.000000,-0.089754,0.239845,-0.013194,0.912818,-0.113021,0.233973,0.021988,0.954376,,,,-0.116281,0.219033,-0.009046,-0.100775,0.206174,-0.061511,,,,,,,-0.089923,0.239618,-0.013261,-0.112977,0.234131,0.022076
206,3.433333,-0.264333,0.416134,0.789081,0.366486,-0.008941,0.124325,0.033435,0.000220,-0.112625,0.220523,-0.011657,0.969796,-0.097845,0.206427,-0.064196,0.963166,-0.008944,0.124323,0.033434,0.000000,-0.137753,0.194722,-0.007135,0.000000,-0.085755,0.240796,-0.016475,0.927230,-0.108742,0.235830,0.019030,0.953547,,,,-0.112628,0.220533,-0.011770,-0.097753,0.206543,-0.064072,,,,,,,-0.085970,0.240580,-0.016549,-0.108616,0.235920,0.019093
207,3.450000,-0.261636,0.427914,0.781572,0.370919,-0.007011,0.124635,0.032036,0.000181,-0.108905,0.222049,-0.014505,0.974389,-0.094708,0.206573,-0.066817,0.963409,-0.007014,0.124634,0.032034,0.000000,-0.134542,0.196880,-0.009327,0.000000,-0.081643,0.241649,-0.019874,0.935813,-0.104535,0.237896,0.015840,0.956540,,,,-0.108858,0.222113,-0.014570,-0.094648,0.206537,-0.066945,,,,,,,-0.081851,0.241527,-0.019787,-0.104434,0.237990,0.015946
208,3.466667,-0.260895,0.438140,0.774449,0.374427,-0.004979,0.125422,0.030749,0.000159,-0.105329,0.223597,-0.017515,0.970403,-0.091508,0.206859,-0.069537,0.968185,-0.004982,0.125421,0.030747,0.000000,-0.131373,0.198968,-0.011794,0.000000,-0.077755,0.242628,-0.023319,0.944767,-0.100629,0.239962,0.012504,0.954007,,,,-0.105297,0.223664,-0.017607,-0.091448,0.206816,-0.069641,,,,,,,-0.077943,0.242526,-0.023260,-0.100534,0.240039,0.012642
209,3.483333,-0.261303,0.448609,0.766693,0.377693,-0.003145,0.126628,0.029889,0.000245,-0.101939,0.225327,-0.020473,0.964222,-0.088411,0.207250,-0.072123,0.942892,-0.003149,0.126626,0.029887,0.000000,-0.128369,0.201246,-0.014218,0.000000,-0.074067,0.243785,-0.026691,0.943277,-0.096964,0.242260,0.009185,0.924979,,,,-0.101879,0.225361,-0.020598,-0.088359,0.207164,-0.072328,,,,,,,-0.074255,0.243688,-0.026609,-0.096887,0.242408,0.009434
210,3.500000,-0.260756,0.458068,0.758132,0.383948,-0.001760,0.127418,0.029076,0.000210,-0.098311,0.227265,-0.023328,0.970251,-0.085077,0.207948,-0.074604,0.952178,-0.001763,0.127416,0.029075,0.000000,-0.125266,0.203878,-0.016690,0.000000,-0.070037,0.245002,-0.029821,0.943600,-0.093030,0.244634,0.006024,0.930321,,,,-0.098264,0.227308,-0.023428,-0.085010,0.207885,-0.074772,,,,,,,-0.070228,0.244888,-0.029785,-0.092953,0.244768,0.006255
211,3.516667,-0.258785,0.466784,0.748147,0.394231,-0.001021,0.127646,0.028608,0.000198,-0.094321,0.229478,-0.025828,0.970251,-0.081424,0.208982,-0.076731,0.952178,-0.001024,0.127645,0.028606,0.000000,-0.121988,0.207003,-0.018970,0.000000,-0.065503,0.246267,-0.032448,0.943600,-0.088666,0.247137,0.003279,0.930321,,,,-0.094276,0.229494,-0.025921,-0.081356,0.208935,-0.076887,,,,,,,-0.065693,0.246147,-0.032422,-0.088589,0.247288,0.003502
212,3.533333,-0.255687,0.475524,0.740002,0.401121,0.000115,0.128315,0.027961,0.000409,-0.090758,0.231561,-0.027899,0.973746,-0.078413,0.210016,-0.078504,0.955953,0.000111,0.128313,0.027960,0.000000,-0.118952,0.209864,-0.020692,0.000000,-0.061550,0.247551,-0.034784,0.943458,-0.084647,0.249503,0.000942,0.930077,,,,-0.090625,0.231608,-0.028061,-0.078043,0.210121,-0.078832,,,,-0.119452,0.209696,-0.020255,-0.061704,0.247418,-0.034825,-0.084498,0.249651,0.001036
213,3.550000,-0.252880,0.484021,0.733777,0.404161,0.001552,0.129493,0.027089,0.000226,-0.087887,0.233399,-0.029850,0.946166,-0.076153,0.210914,-0.080192,0.873457,0.001548,0.129492,0.027088,0.000000,-0.116398,0.212280,-0.022190,0.828810,-0.058455,0.248801,-0.037110,0.948230,-0.081337,0.251659,-0.001307,0.942444,,,,-0.087836,0.233439,-0.029864,-0.076041,0.210887,-0.080377,,,,,,,-0.058727,0.248612,-0.037096,-0.081228,0.251834,-0.001122
214,3.566667,-0.249657,0.492893,0.726878,0.407893,0.002388,0.130637,0.026516,0.000212,-0.085381,0.235322,-0.031584,0.984325,-0.074316,0.211860,-0.081631,0.949657,0.002384,0.130636,0.026515,0.000000,-0.114242,0.214858,-0.023470,0.000000,-0.055703,0.250059,-0.039215,0.923595,-0.078350,0.253886,-0.003353,0.933128,,,,-0.085343,0.235356,-0.031621,-0.074215,0.211823,-0.081801,,,,,,,-0.055962,0.249900,-0.039184,-0.078231,0.254049,-0.003178
