Format Version,1.23,Take Name,charlie_circum_shifted2_005,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2022-02-09 11.12.07.107 AM,Total Frames in Take,439,Total Exported Frames,439,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
27,0.450000,0.348190,0.684391,0.268657,-0.581546,-0.062089,0.189103,0.186337,0.000542,-0.095676,0.279715,0.299028,0.938327,-0.097106,0.233447,0.331195,0.893453,-0.062086,0.189104,0.186340,0.843575,-0.060315,0.286795,0.303159,0.450956,-0.127260,0.268642,0.293028,0.645229,-0.107288,0.301707,0.275099,0.856579,,,,-0.095508,0.279806,0.298872,-0.097227,0.233091,0.331397,-0.061993,0.189574,0.186742,-0.059805,0.285653,0.301354,-0.127623,0.269614,0.293997,-0.107382,0.301283,0.274723
28,0.466667,0.347717,0.685341,0.266679,-0.581621,-0.062201,0.189046,0.186389,0.000554,-0.096106,0.279829,0.298847,0.934252,-0.097364,0.233640,0.331136,0.893218,-0.062199,0.189046,0.186392,0.844122,-0.060771,0.287049,0.302955,0.439477,-0.127651,0.268625,0.292881,0.646796,-0.107801,0.301715,0.274862,0.852398,,,,-0.095937,0.279952,0.298688,-0.097466,0.233276,0.331335,-0.062114,0.189518,0.186791,-0.060284,0.285820,0.301144,-0.128022,0.269598,0.293835,-0.107881,0.301278,0.274474
29,0.483333,0.346843,0.686629,0.264621,-0.581564,-0.062264,0.189070,0.186443,0.000550,-0.096642,0.279986,0.298651,0.933916,-0.097714,0.233873,0.331055,0.892646,-0.062261,0.189071,0.186446,0.848180,-0.061342,0.287374,0.302762,0.436415,-0.128133,0.268626,0.292693,0.649176,-0.108420,0.301759,0.274603,0.856304,,,,-0.096470,0.280111,0.298494,-0.097809,0.233504,0.331253,-0.062176,0.189529,0.186836,-0.060814,0.286137,0.300952,-0.128530,0.269592,0.293630,-0.108505,0.301338,0.274222
30,0.500000,0.346367,0.687906,0.262847,-0.581142,-0.062392,0.189040,0.186460,0.000541,-0.097199,0.280158,0.298370,0.930483,-0.098150,0.234135,0.330904,0.894688,-0.062389,0.189041,0.186462,0.848123,-0.061928,0.287677,0.302498,0.449625,-0.128645,0.268675,0.292411,0.653197,-0.109024,0.301823,0.274248,0.862198,,,,-0.097011,0.280271,0.298198,-0.098268,0.233780,0.331099,-0.062294,0.189497,0.186852,-0.061406,0.286497,0.300714,-0.129025,0.269626,0.293346,-0.109129,0.301405,0.273904
31,0.516667,0.363477,0.674941,0.260013,-0.587139,-0.069111,0.186751,0.185887,0.000255,-0.097677,0.280130,0.297701,0.930483,-0.098697,0.234553,0.330857,0.894688,-0.069108,0.186752,0.185890,0.848123,-0.062103,0.286769,0.300524,0.449625,-0.129596,0.269404,0.292971,0.653197,-0.109762,0.301798,0.273711,0.862198,,,,-0.097627,0.280467,0.297887,-0.098718,0.234104,0.330925,,,,-0.062109,0.286910,0.300467,-0.129584,0.269697,0.292983,-0.109796,0.301476,0.273502
32,0.533333,0.362854,0.676267,0.258883,-0.586498,-0.069276,0.186795,0.185787,0.000254,-0.098318,0.280310,0.297364,0.902860,-0.099275,0.234796,0.330606,0.886396,-0.069273,0.186795,0.185790,0.000000,-0.062768,0.287055,0.300242,0.961972,-0.130198,0.269486,0.292593,0.926801,-0.110417,0.301898,0.273308,0.903599,,,,-0.098296,0.280700,0.297566,-0.099299,0.234326,0.330681,,,,-0.062753,0.287179,0.300181,-0.130179,0.269745,0.292615,-0.110450,0.301595,0.273069
33,0.550000,0.362018,0.677694,0.257721,-0.585879,-0.069420,0.186886,0.185672,0.000267,-0.098997,0.280506,0.297020,0.890025,-0.099877,0.235048,0.330342,0.880850,-0.069417,0.186887,0.185674,0.000000,-0.063475,0.287370,0.299961,0.965148,-0.130831,0.269571,0.292202,0.934908,-0.111114,0.302012,0.272901,0.903223,,,,-0.098971,0.280898,0.297223,-0.099932,0.234555,0.330424,,,,-0.063413,0.287534,0.299884,-0.130817,0.269839,0.292217,-0.111161,0.301681,0.272677
34,0.566667,0.343376,0.694247,0.256758,-0.578091,-0.062736,0.189188,0.186371,0.000530,-0.099815,0.280955,0.297014,0.930692,-0.100417,0.235260,0.330016,0.894449,-0.062733,0.189189,0.186373,0.856078,-0.064691,0.289010,0.301375,0.458621,-0.131042,0.268971,0.290897,0.659537,-0.111723,0.302202,0.272564,0.873460,,,,-0.099617,0.281089,0.296873,-0.100529,0.234885,0.330175,-0.062628,0.189608,0.186754,-0.064152,0.287855,0.299624,-0.131439,0.269915,0.291795,-0.111850,0.301819,0.272259
35,0.583333,0.342478,0.696017,0.255508,-0.577049,-0.062795,0.189221,0.186345,0.000549,-0.100525,0.281118,0.296659,0.935777,-0.101076,0.235498,0.329766,0.883740,-0.062792,0.189222,0.186348,0.847227,-0.065442,0.289302,0.301110,0.482811,-0.131693,0.269015,0.290473,0.644425,-0.112429,0.302269,0.272123,0.873125,,,,-0.100378,0.281291,0.296540,-0.101159,0.235070,0.329927,-0.062688,0.189660,0.186761,-0.064968,0.288195,0.299429,-0.132115,0.270002,0.291407,-0.112515,0.301893,0.271793
36,0.600000,0.341639,0.697804,0.254323,-0.575911,-0.062889,0.189239,0.186380,0.000530,-0.101271,0.281276,0.296352,0.936487,-0.101786,0.235733,0.329565,0.893497,-0.062887,0.189240,0.186383,0.852856,-0.066230,0.289582,0.300898,0.478122,-0.132381,0.269060,0.290093,0.649640,-0.113162,0.302331,0.271727,0.870238,,,,-0.101114,0.281430,0.296226,-0.101891,0.235360,0.329741,-0.062780,0.189678,0.186761,-0.065721,0.288465,0.299210,-0.132807,0.270018,0.291023,-0.113244,0.301929,0.271409
