Format Version,1.23,Take Name,brenda_ear2ear_007,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2022-02-09 11.16.53.602 AM,Total Frames in Take,429,Total Exported Frames,429,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
327,5.450000,0.766464,0.157465,0.189340,-0.593202,0.143062,0.285520,0.119055,0.000123,0.274727,0.349626,0.143400,0.963685,0.277435,0.318216,0.190129,0.985176,0.143065,0.285518,0.119055,0.000000,0.290012,0.325471,0.121028,0.992586,0.256740,0.368693,0.165059,0.953438,0.263417,0.375496,0.123553,0.965638,0.274768,0.349646,0.143538,0.277391,0.318200,0.190166,,,,0.290023,0.325461,0.121003,0.256847,0.368625,0.164923,0.263302,0.375570,0.123541
328,5.466667,0.765046,0.152620,0.193157,-0.595065,0.143220,0.284373,0.119727,0.000118,0.275568,0.346867,0.144558,0.963871,0.277932,0.315076,0.191048,0.989268,0.143224,0.284371,0.119726,0.000000,0.290593,0.322719,0.122004,0.989599,0.257786,0.365962,0.166361,0.956882,0.264540,0.373007,0.124907,0.966141,0.275624,0.346885,0.144690,0.277892,0.315080,0.191063,,,,0.290602,0.322686,0.121980,0.257871,0.365894,0.166227,0.264431,0.373087,0.124919
329,5.483333,0.764026,0.148115,0.196232,-0.596506,0.143322,0.283003,0.120465,0.000126,0.276285,0.344059,0.145580,0.969840,0.278372,0.311964,0.191873,0.988173,0.143325,0.283000,0.120464,0.000000,0.291061,0.319904,0.122868,0.992775,0.258704,0.363192,0.167512,0.952077,0.265498,0.370424,0.126097,0.962843,0.276298,0.344075,0.145699,0.278339,0.311951,0.191904,,,,0.291077,0.319881,0.122866,0.258813,0.363110,0.167378,0.265392,0.370527,0.126083
330,5.500000,0.763621,0.143893,0.198395,-0.597341,0.143352,0.281347,0.121300,0.000125,0.276880,0.341158,0.146418,0.971892,0.278775,0.308858,0.192577,0.984964,0.143356,0.281345,0.121300,0.000000,0.291407,0.316970,0.123582,0.986845,0.259504,0.360352,0.168459,0.955434,0.266285,0.367694,0.127062,0.961274,0.276910,0.341158,0.146526,0.278733,0.308858,0.192619,,,,0.291433,0.316936,0.123551,0.259602,0.360279,0.168330,0.266172,0.367800,0.127071
331,5.516667,0.762177,0.139241,0.201527,-0.599237,0.143373,0.280008,0.121877,0.000123,0.277491,0.338338,0.147330,0.971892,0.279106,0.305681,0.193248,0.984964,0.143376,0.280006,0.121876,0.000000,0.291767,0.314179,0.124304,0.986845,0.260316,0.357536,0.169525,0.955434,0.267139,0.365116,0.128178,0.961274,0.277524,0.338347,0.147441,0.279055,0.305685,0.193276,,,,0.291786,0.314161,0.124292,0.260431,0.357449,0.169404,0.267023,0.365209,0.128171
332,5.533333,0.760865,0.135756,0.204159,-0.600811,0.143468,0.278532,0.122392,0.000121,0.278020,0.335701,0.148187,0.970777,0.279393,0.302754,0.193905,0.985513,0.143471,0.278529,0.122391,0.000000,0.292113,0.311578,0.125013,0.992642,0.260990,0.354891,0.170502,0.952937,0.267867,0.362673,0.129200,0.962755,0.278058,0.335695,0.148312,0.279354,0.302757,0.193928,,,,0.292126,0.311556,0.124995,0.261084,0.354822,0.170365,0.267761,0.362767,0.129208
333,5.550000,0.761475,0.132498,0.204313,-0.600713,0.143440,0.276648,0.123305,0.000122,0.278396,0.333085,0.148603,0.967258,0.279771,0.300108,0.194299,0.988704,0.143444,0.276646,0.123304,0.000000,0.292269,0.308898,0.125362,0.992313,0.261556,0.352354,0.170992,0.955015,0.268313,0.360120,0.129668,0.964494,0.278421,0.333075,0.148710,0.279735,0.300116,0.194329,,,,0.292289,0.308867,0.125342,0.261648,0.352280,0.170855,0.268213,0.360226,0.129689
334,5.566667,0.761865,0.128524,0.205404,-0.600709,0.143284,0.275046,0.124032,0.000124,0.278739,0.330436,0.148967,0.967907,0.280018,0.297384,0.194612,0.984920,0.143288,0.275043,0.124031,0.000000,0.292356,0.306180,0.125647,0.989906,0.262117,0.349799,0.171440,0.953668,0.268798,0.357573,0.130105,0.963841,0.278794,0.330453,0.149082,0.279970,0.297393,0.194648,,,,0.292364,0.306152,0.125620,0.262210,0.349705,0.171310,0.268690,0.357669,0.130112
335,5.583333,0.760467,0.124051,0.208612,-0.602314,0.143216,0.274005,0.124412,0.000129,0.279207,0.327915,0.149675,0.968949,0.280179,0.294543,0.195094,0.985014,0.143219,0.274003,0.124411,0.000000,0.292582,0.303688,0.126186,0.990958,0.262779,0.347284,0.172284,0.951911,0.269522,0.355274,0.131000,0.959459,0.279233,0.327880,0.149791,0.280128,0.294554,0.195123,,,,0.292610,0.303676,0.126167,0.262896,0.347211,0.172150,0.269402,0.355383,0.131008
336,5.600000,0.757552,0.119997,0.212200,-0.605546,0.143312,0.273312,0.124565,0.000124,0.279725,0.325793,0.150548,0.972768,0.280370,0.291916,0.195597,0.989061,0.143315,0.273309,0.124564,0.000000,0.292920,0.301714,0.126806,0.994204,0.263437,0.345050,0.173353,0.952515,0.270290,0.353437,0.132167,0.961356,0.279751,0.325776,0.150652,0.280337,0.291927,0.195625,,,,0.292928,0.301693,0.126806,0.263530,0.344957,0.173216,0.270195,0.353560,0.132173
337,5.616667,0.755339,0.116251,0.214804,-0.608118,0.143376,0.272722,0.124869,0.000141,0.280170,0.323989,0.151271,0.970993,0.280581,0.289713,0.196021,0.981851,0.143379,0.272720,0.124869,0.000000,0.293186,0.300025,0.127315,0.983990,0.264027,0.343161,0.174250,0.950455,0.270930,0.351861,0.133137,0.954017,0.280201,0.323976,0.151382,0.280545,0.289707,0.196084,,,,0.293209,0.299979,0.127278,0.264117,0.343081,0.174093,0.270820,0.352007,0.133158
338,5.633333,0.754214,0.113234,0.215753,-0.609746,0.143413,0.271881,0.125344,0.000122,0.280504,0.322356,0.151726,0.970993,0.280848,0.287840,0.196291,0.981851,0.143416,0.271878,0.125343,0.000000,0.293355,0.298459,0.127614,0.983990,0.264502,0.341481,0.174842,0.950455,0.271359,0.350368,0.133760,0.954017,0.280526,0.322343,0.151826,0.280808,0.287859,0.196329,,,,0.293380,0.298423,0.127578,0.264588,0.341397,0.174723,0.271266,0.350482,0.133777
339,5.650000,0.754087,0.110198,0.216133,-0.610325,0.143341,0.271019,0.125879,0.000125,0.280755,0.320777,0.151943,0.974177,0.281077,0.286151,0.196423,0.985363,0.143344,0.271016,0.125878,0.000000,0.293415,0.296878,0.127732,0.985877,0.264918,0.339922,0.175155,0.957830,0.271686,0.348875,0.134074,0.963067,0.280782,0.320757,0.152054,0.281039,0.286164,0.196456,,,,0.293433,0.296848,0.127707,0.265006,0.339837,0.175033,0.271591,0.348996,0.134077
340,5.666667,0.753970,0.107341,0.216013,-0.611020,0.143285,0.270098,0.126442,0.000129,0.280987,0.319267,0.152105,0.970925,0.281342,0.284533,0.196501,0.986973,0.143288,0.270096,0.126441,0.000000,0.293463,0.295377,0.127790,0.989270,0.265310,0.338416,0.175424,0.956777,0.271958,0.347443,0.134339,0.961594,0.281010,0.319234,0.152213,0.281304,0.284541,0.196554,,,,0.293480,0.295363,0.127760,0.265402,0.338330,0.175288,0.271864,0.347568,0.134345
341,5.683333,0.753397,0.104713,0.216549,-0.611992,0.143267,0.269223,0.126899,0.000120,0.281229,0.317742,0.152404,0.971323,0.281547,0.282855,0.196680,0.983613,0.143270,0.269220,0.126898,0.000000,0.293550,0.293886,0.127978,0.990559,0.265686,0.336875,0.175825,0.953686,0.272273,0.346015,0.134755,0.960850,0.281255,0.317704,0.152489,0.281511,0.282862,0.196734,,,,0.293571,0.293861,0.127951,0.265769,0.336797,0.175704,0.272179,0.346149,0.134764
342,5.700000,0.752892,0.102413,0.216962,-0.612856,0.143250,0.268218,0.127365,0.000116,0.281435,0.316179,0.152717,0.975129,0.281727,0.281158,0.196887,0.983804,0.143253,0.268216,0.127364,0.000000,0.293620,0.292353,0.128193,0.990360,0.266009,0.335296,0.176228,0.954591,0.272540,0.344536,0.135172,0.961346,0.281483,0.316158,0.152802,0.281688,0.281161,0.196939,,,,0.293632,0.292329,0.128165,0.266089,0.335227,0.176080,0.272441,0.344648,0.135211
343,5.716667,0.752524,0.099824,0.217565,-0.613522,0.143207,0.267217,0.127933,0.000132,0.281651,0.314519,0.153103,0.964014,0.281893,0.279378,0.197178,0.984871,0.143210,0.267215,0.127932,0.000000,0.293680,0.290708,0.128487,0.988256,0.266360,0.333638,0.176701,0.956290,0.272839,0.342961,0.135655,0.961974,0.281690,0.314487,0.153238,0.281845,0.279406,0.197203,,,,0.293698,0.290687,0.128449,0.266452,0.333549,0.176581,0.272738,0.343075,0.135652
344,5.733333,0.752319,0.097745,0.218164,-0.613895,0.143147,0.266000,0.128483,0.000135,0.281805,0.312748,0.153513,0.968545,0.281989,0.277526,0.197523,0.983714,0.143150,0.265998,0.128482,0.000000,0.293706,0.288939,0.128834,0.989678,0.266623,0.331880,0.177171,0.950094,0.273068,0.341254,0.136131,0.957132,0.281852,0.312714,0.153625,0.281946,0.277537,0.197570,,,,0.293721,0.288915,0.128804,0.266714,0.331798,0.177013,0.272959,0.341383,0.136161
345,5.750000,0.752326,0.095443,0.218972,-0.613960,0.143014,0.264607,0.129119,0.000126,0.281918,0.310709,0.153982,0.969366,0.282018,0.275431,0.197948,0.986630,0.143017,0.264604,0.129119,0.000000,0.293674,0.286878,0.129254,0.990629,0.266859,0.329878,0.177688,0.957328,0.273280,0.339276,0.136650,0.958717,0.281943,0.310664,0.154093,0.281981,0.275437,0.197986,,,,0.293695,0.286857,0.129232,0.266948,0.329805,0.177562,0.273182,0.339409,0.136650
346,5.766667,0.750918,0.092023,0.221690,-0.615229,0.142887,0.263622,0.129632,0.000124,0.282133,0.308518,0.154788,0.969366,0.281950,0.272992,0.198554,0.986630,0.142890,0.263619,0.129631,0.000000,0.293712,0.284737,0.129929,0.990629,0.267214,0.327667,0.178599,0.957328,0.273718,0.337247,0.137616,0.958717,0.282176,0.308468,0.154875,0.281902,0.273017,0.198589,,,,0.293729,0.284719,0.129916,0.267309,0.327578,0.178464,0.273610,0.337378,0.137642
347,5.783333,0.748430,0.089124,0.225235,-0.617397,0.142862,0.262723,0.129950,0.000130,0.282369,0.306391,0.155816,0.972826,0.281818,0.270507,0.199286,0.983915,0.142865,0.262720,0.129949,0.000000,0.293837,0.282732,0.130789,0.993162,0.267531,0.325451,0.179747,0.953210,0.274206,0.335321,0.138861,0.957169,0.282397,0.306355,0.155911,0.281777,0.270526,0.199328,,,,0.293853,0.282713,0.130768,0.267627,0.325369,0.179578,0.274106,0.335441,0.138914
348,5.800000,0.746382,0.086478,0.228128,-0.619188,0.142824,0.261666,0.130398,0.000130,0.282561,0.304265,0.156795,0.973645,0.281708,0.268086,0.200014,0.984553,0.142827,0.261663,0.130397,0.000000,0.293921,0.280707,0.131623,0.991841,0.267804,0.323254,0.180833,0.947026,0.274611,0.333363,0.140027,0.958872,0.282614,0.304236,0.156907,0.281657,0.268096,0.200061,,,,0.293939,0.280682,0.131583,0.267896,0.323179,0.180690,0.274499,0.333483,0.140052
349,5.816667,0.743820,0.083186,0.231797,-0.621355,0.142759,0.260797,0.130783,0.000119,0.282774,0.302045,0.157844,0.973138,0.281535,0.265507,0.200751,0.983561,0.142762,0.260795,0.130782,0.000000,0.294000,0.278613,0.132497,0.987849,0.268116,0.320946,0.182013,0.957723,0.275095,0.331349,0.141310,0.962479,0.282815,0.302013,0.157938,0.281491,0.265531,0.200793,,,,0.294017,0.278588,0.132459,0.268195,0.320864,0.181888,0.275003,0.331464,0.141337
350,5.833333,0.740292,0.078743,0.236845,-0.624236,0.142698,0.260407,0.131061,0.000132,0.283068,0.299800,0.159030,0.966982,0.281292,0.262785,0.201506,0.982656,0.142701,0.260404,0.131060,0.000000,0.294119,0.276540,0.133448,0.984061,0.268541,0.318580,0.183370,0.956154,0.275764,0.329375,0.142812,0.959447,0.283092,0.299739,0.159145,0.281243,0.262818,0.201542,,,,0.294151,0.276517,0.133398,0.268636,0.318507,0.183242,0.275662,0.329499,0.142839
351,5.850000,0.736839,0.074856,0.241156,-0.627143,0.142705,0.259922,0.131393,0.000129,0.283354,0.297704,0.160172,0.971299,0.281120,0.260237,0.202228,0.981502,0.142708,0.259920,0.131392,0.000000,0.294261,0.274630,0.134362,0.983047,0.268933,0.316346,0.184682,0.958754,0.276367,0.327524,0.144266,0.959129,0.283368,0.297647,0.160270,0.281073,0.260268,0.202275,,,,0.294297,0.274604,0.134310,0.269025,0.316265,0.184571,0.276273,0.327657,0.144283
352,5.866667,0.733880,0.072223,0.244154,-0.629756,0.142761,0.259101,0.131729,0.000136,0.283569,0.295777,0.161156,0.967614,0.281021,0.257935,0.202858,0.981870,0.142764,0.259098,0.131728,0.000000,0.294395,0.272879,0.135156,0.984643,0.269205,0.314277,0.185807,0.955858,0.276793,0.325785,0.145513,0.957617,0.283585,0.295718,0.161270,0.280976,0.257951,0.202912,,,,0.294425,0.272860,0.135105,0.269298,0.314199,0.185679,0.276699,0.325925,0.145523
353,5.883333,0.731955,0.069715,0.246486,-0.631368,0.142734,0.258196,0.132214,0.000141,0.283714,0.293902,0.162008,0.967614,0.280915,0.255811,0.203466,0.981870,0.142737,0.258194,0.132213,0.000000,0.294438,0.271109,0.135873,0.984643,0.269429,0.312324,0.186762,0.955858,0.277120,0.324045,0.146549,0.957617,0.283753,0.293830,0.162097,0.280860,0.255840,0.203528,,,,0.294474,0.271072,0.135816,0.269523,0.312241,0.186633,0.277007,0.324209,0.146584
354,5.900000,0.730828,0.068062,0.248031,-0.632248,0.142708,0.256955,0.132758,0.000141,0.283804,0.292016,0.162770,0.969650,0.280836,0.253780,0.204083,0.977931,0.142711,0.256952,0.132757,0.000000,0.294458,0.269280,0.136556,0.980827,0.269573,0.310399,0.187584,0.954928,0.277334,0.322241,0.147420,0.949435,0.283840,0.291945,0.162846,0.280781,0.253802,0.204150,,,,0.294494,0.269239,0.136511,0.269670,0.310310,0.187453,0.277220,0.322419,0.147452
355,5.916667,0.729587,0.065774,0.249419,-0.633377,0.142612,0.255825,0.133316,0.000139,0.283871,0.290132,0.163429,0.972464,0.280752,0.251723,0.204570,0.977769,0.142615,0.255822,0.133315,0.000000,0.294416,0.267470,0.137108,0.982436,0.269730,0.308464,0.188333,0.953630,0.277527,0.320455,0.148219,0.946511,0.283900,0.290045,0.163531,0.280701,0.251741,0.204617,,,,0.294451,0.267445,0.137067,0.269834,0.308406,0.188181,0.277410,0.320607,0.148262
356,5.933333,0.726984,0.063335,0.251153,-0.635928,0.142520,0.254827,0.133633,0.000140,0.283907,0.288293,0.164090,0.965658,0.280612,0.249550,0.204902,0.981973,0.142522,0.254824,0.133632,0.000000,0.294369,0.265810,0.137581,0.985127,0.269832,0.306472,0.189142,0.952016,0.277695,0.318769,0.149134,0.950955,0.283938,0.288212,0.164187,0.280557,0.249568,0.204957,,,,0.294404,0.265786,0.137536,0.269936,0.306407,0.188993,0.277578,0.318920,0.149177
357,5.950000,0.723583,0.059992,0.254178,-0.638923,0.142422,0.254052,0.133854,0.000142,0.283986,0.286230,0.164872,0.966384,0.280367,0.247074,0.205261,0.981223,0.142425,0.254050,0.133853,0.000000,0.294336,0.263963,0.138139,0.984102,0.269996,0.304234,0.190098,0.953070,0.278003,0.316906,0.150236,0.949302,0.284019,0.286146,0.164972,0.280320,0.247080,0.205319,,,,0.294367,0.263932,0.138093,0.270090,0.304176,0.189945,0.277893,0.317072,0.150276
358,5.966667,0.720394,0.056844,0.257625,-0.641429,0.142338,0.253246,0.134070,0.000132,0.284060,0.284085,0.165718,0.968512,0.280062,0.244566,0.205716,0.979928,0.142341,0.253244,0.134069,0.000000,0.294309,0.262004,0.138793,0.984063,0.270144,0.301945,0.191086,0.957089,0.278335,0.314945,0.151368,0.949119,0.284108,0.283997,0.165794,0.280006,0.244606,0.205757,,,,0.294342,0.261966,0.138753,0.270237,0.301872,0.190962,0.278218,0.315105,0.151413
359,5.983333,0.718546,0.054750,0.258878,-0.643177,0.142172,0.251885,0.134527,0.000130,0.284005,0.282032,0.166344,0.968617,0.279873,0.242284,0.206100,0.980478,0.142174,0.251883,0.134526,0.000000,0.294173,0.260079,0.139283,0.984800,0.270155,0.299785,0.191822,0.958103,0.278387,0.312999,0.152183,0.949497,0.284054,0.281948,0.166424,0.279816,0.242301,0.206151,,,,0.294206,0.260047,0.139243,0.270249,0.299723,0.191698,0.278269,0.313159,0.152216
360,6.000000,0.717731,0.053259,0.259400,-0.644001,0.141920,0.250206,0.135040,0.000135,0.283849,0.279929,0.166829,0.965355,0.279659,0.240069,0.206467,0.979163,0.141923,0.250203,0.135038,0.000000,0.293944,0.258036,0.139692,0.980206,0.270060,0.297636,0.192374,0.959357,0.278290,0.310952,0.152768,0.950194,0.283901,0.279839,0.166921,0.279607,0.240083,0.206531,,,,0.293974,0.258003,0.139627,0.270139,0.297583,0.192241,0.278182,0.311114,0.152810
361,6.016667,0.717120,0.051362,0.260220,-0.644504,0.141602,0.248403,0.135612,0.000134,0.283665,0.277554,0.167335,0.965355,0.279376,0.237606,0.206874,0.979163,0.141605,0.248400,0.135611,0.000000,0.293657,0.255696,0.140132,0.980206,0.269963,0.295242,0.192939,0.959357,0.278199,0.308632,0.153359,0.950194,0.283697,0.277461,0.167434,0.279340,0.237621,0.206913,,,,0.293682,0.255655,0.140091,0.270038,0.295197,0.192794,0.278103,0.308796,0.153407
362,6.033333,0.716639,0.048911,0.261645,-0.644653,0.141183,0.246556,0.136253,0.000139,0.283424,0.274893,0.167916,0.965061,0.278961,0.234879,0.207369,0.986185,0.141186,0.246553,0.136252,0.000000,0.293278,0.253045,0.140655,0.984212,0.269837,0.292595,0.193572,0.957597,0.278108,0.306031,0.154015,0.950975,0.283460,0.274801,0.168025,0.278920,0.234902,0.207409,,,,0.293297,0.253020,0.140616,0.269919,0.292532,0.193420,0.278012,0.306187,0.154057
363,6.050000,0.715998,0.046315,0.263747,-0.644701,0.140683,0.244648,0.136856,0.000133,0.283101,0.272004,0.168586,0.963168,0.278384,0.231922,0.207941,0.984466,0.140686,0.244645,0.136855,0.000000,0.292816,0.250161,0.141272,0.987505,0.269626,0.289728,0.194286,0.954074,0.277983,0.303209,0.154763,0.952992,0.283126,0.271901,0.168674,0.278338,0.231964,0.207988,,,,0.292851,0.250131,0.141213,0.269708,0.289665,0.194162,0.277887,0.303364,0.154811
364,6.066667,0.715002,0.043575,0.266314,-0.644942,0.140084,0.242693,0.137249,0.000139,0.282669,0.268944,0.169161,0.964718,0.277645,0.228767,0.208379,0.981751,0.140086,0.242691,0.137248,0.000000,0.292249,0.247125,0.141780,0.983473,0.269302,0.286678,0.194910,0.956522,0.277779,0.300230,0.155437,0.946841,0.282720,0.268849,0.169251,0.277602,0.228781,0.208436,,,,0.292268,0.247084,0.141732,0.269374,0.286618,0.194764,0.277679,0.300412,0.155485
365,6.083333,0.712626,0.041383,0.270412,-0.646010,0.139695,0.240945,0.137373,0.000136,0.282340,0.265908,0.170041,0.965433,0.276844,0.225532,0.208991,0.982602,0.139697,0.240943,0.137372,0.000000,0.291868,0.244183,0.142567,0.983079,0.269000,0.283587,0.195842,0.957994,0.277747,0.297314,0.156489,0.949810,0.282374,0.265809,0.170131,0.276798,0.225560,0.209035,,,,0.291898,0.244146,0.142519,0.269081,0.283528,0.195708,0.277647,0.297482,0.156537
366,6.100000,0.708410,0.037744,0.276838,-0.648145,0.139566,0.239981,0.137360,0.000124,0.282279,0.262868,0.171227,0.967145,0.276043,0.222137,0.209693,0.979230,0.139568,0.239978,0.137359,0.000000,0.291730,0.241332,0.143578,0.984045,0.268981,0.280422,0.197135,0.960084,0.278152,0.294473,0.157993,0.951481,0.282345,0.262781,0.171300,0.275990,0.222153,0.209755,,,,0.291749,0.241303,0.143524,0.269053,0.280365,0.197004,0.278048,0.294630,0.158042
367,6.116667,0.701851,0.033044,0.284573,-0.652174,0.139719,0.239813,0.137262,0.000139,0.282450,0.260105,0.172674,0.966213,0.275329,0.218805,0.210371,0.977907,0.139722,0.239810,0.137260,0.000000,0.291830,0.238922,0.144730,0.981176,0.269182,0.277392,0.198776,0.956152,0.278872,0.291990,0.159960,0.949514,0.282482,0.259999,0.172750,0.275283,0.218834,0.210440,,,,0.291858,0.238894,0.144665,0.269258,0.277326,0.198632,0.278782,0.292160,0.160022
368,6.133333,0.697310,0.030116,0.289170,-0.655159,0.139862,0.239326,0.137391,0.000143,0.282571,0.258027,0.173755,0.966213,0.274926,0.216334,0.210914,0.977907,0.139864,0.239323,0.137390,0.000000,0.291921,0.237107,0.145604,0.981176,0.269310,0.275105,0.199999,0.956152,0.279315,0.290091,0.161411,0.949514,0.282618,0.257910,0.173847,0.274882,0.216362,0.210977,,,,0.291937,0.237081,0.145543,0.269379,0.275044,0.199843,0.279226,0.290267,0.161473
369,6.150000,0.693101,0.027935,0.293076,-0.657980,0.140062,0.238958,0.137441,0.000136,0.282705,0.256361,0.174695,0.960897,0.274618,0.214314,0.211358,0.979592,0.140064,0.238956,0.137440,0.000000,0.292062,0.235691,0.146362,0.982969,0.269424,0.273235,0.201060,0.954911,0.279710,0.288578,0.162688,0.948268,0.282752,0.256256,0.174769,0.274573,0.214348,0.211424,,,,0.292075,0.235676,0.146310,0.269494,0.273159,0.200907,0.279626,0.288740,0.162752
370,6.166667,0.689494,0.027223,0.295796,-0.660576,0.140352,0.238410,0.137380,0.000125,0.282863,0.255072,0.175470,0.965902,0.274481,0.212723,0.211717,0.978025,0.140355,0.238408,0.137378,0.000000,0.292298,0.234629,0.146999,0.986173,0.269503,0.271748,0.201921,0.953897,0.280017,0.287403,0.163737,0.951684,0.282907,0.254969,0.175544,0.274425,0.212740,0.211771,,,,0.292325,0.234613,0.146955,0.269592,0.271699,0.201787,0.279913,0.287554,0.163786
371,6.183333,0.686609,0.026558,0.298423,-0.662425,0.140664,0.238048,0.137292,0.000129,0.283058,0.253998,0.176115,0.966391,0.274386,0.211426,0.212031,0.980106,0.140666,0.238045,0.137290,0.000000,0.292553,0.233721,0.147544,0.986403,0.269635,0.270533,0.202621,0.958138,0.280364,0.286418,0.164592,0.952517,0.283052,0.253887,0.176175,0.274368,0.211451,0.212107,,,,0.292566,0.233711,0.147491,0.269682,0.270466,0.202474,0.280328,0.286580,0.164657
372,6.200000,0.684709,0.026694,0.300003,-0.663671,0.140929,0.237394,0.137239,0.000135,0.283207,0.253028,0.176615,0.969355,0.274368,0.210314,0.212322,0.979829,0.140932,0.237392,0.137238,0.000000,0.292778,0.232862,0.147992,0.983818,0.269711,0.269465,0.203146,0.956867,0.280587,0.285499,0.165221,0.949480,0.283222,0.252922,0.176676,0.274346,0.210336,0.212396,,,,0.292788,0.232831,0.147936,0.269755,0.269398,0.202993,0.280540,0.285681,0.165295
373,6.216667,0.683191,0.025832,0.301370,-0.664649,0.141079,0.236870,0.137289,0.000134,0.283330,0.252017,0.176952,0.967851,0.274335,0.209183,0.212475,0.979400,0.141082,0.236868,0.137288,0.000000,0.292900,0.231942,0.148264,0.985767,0.269830,0.268381,0.203525,0.956378,0.280804,0.284539,0.165682,0.951941,0.283340,0.251904,0.177014,0.274324,0.209234,0.212540,,,,0.292900,0.231916,0.148213,0.269860,0.268293,0.203378,0.280775,0.284714,0.165754
374,6.233333,0.681374,0.025363,0.302820,-0.665873,0.141272,0.236360,0.137151,0.000124,0.283454,0.251082,0.177220,0.970066,0.274299,0.208107,0.212531,0.980567,0.141275,0.236357,0.137150,0.000000,0.293058,0.231118,0.148466,0.985017,0.269918,0.267351,0.203834,0.959573,0.281011,0.283658,0.166089,0.952321,0.283454,0.250970,0.177264,0.274281,0.208124,0.212605,,,,0.293073,0.231093,0.148414,0.269964,0.267303,0.203687,0.280968,0.283824,0.166172
375,6.250000,0.680000,0.025789,0.303376,-0.667006,0.141533,0.235672,0.137084,0.000137,0.283622,0.250352,0.177498,0.966034,0.274419,0.207260,0.212654,0.978578,0.141536,0.235669,0.137083,0.000000,0.293298,0.230484,0.148701,0.984768,0.270020,0.266529,0.204134,0.954611,0.281182,0.282961,0.166464,0.948140,0.283629,0.250227,0.177550,0.274408,0.207294,0.212732,,,,0.293299,0.230460,0.148645,0.270052,0.266461,0.203969,0.281152,0.283145,0.166554
376,6.266667,0.678775,0.026907,0.303515,-0.668146,0.141855,0.234865,0.136953,0.000132,0.283817,0.249740,0.177739,0.966034,0.274621,0.206541,0.212766,0.978578,0.141858,0.234862,0.136951,0.000000,0.293603,0.229965,0.148916,0.984768,0.270119,0.265822,0.204384,0.954611,0.281335,0.282372,0.166781,0.948140,0.283825,0.249640,0.177798,0.274607,0.206560,0.212844,,,,0.293609,0.229933,0.148851,0.270152,0.265762,0.204228,0.281302,0.282544,0.166864
377,6.283333,0.678114,0.027577,0.303466,-0.668812,0.142150,0.233965,0.136898,0.000126,0.284042,0.248984,0.177875,0.971013,0.274866,0.205724,0.212830,0.979543,0.142153,0.233962,0.136897,0.000000,0.293890,0.229263,0.149036,0.981930,0.270289,0.265010,0.204525,0.957407,0.281527,0.281627,0.166959,0.951377,0.284051,0.248871,0.177934,0.274854,0.205751,0.212896,,,,0.293895,0.229236,0.148979,0.270321,0.264956,0.204379,0.281493,0.281794,0.167036
378,6.300000,0.677386,0.027224,0.304032,-0.669307,0.142381,0.233203,0.136832,0.000127,0.284257,0.248018,0.177938,0.967945,0.275017,0.204700,0.212805,0.981923,0.142384,0.233200,0.136831,0.000000,0.294108,0.228342,0.149069,0.984315,0.270500,0.264005,0.204608,0.960384,0.281779,0.280684,0.167082,0.953287,0.284256,0.247908,0.178001,0.274997,0.204712,0.212886,,,,0.294124,0.228330,0.148998,0.270543,0.263964,0.204457,0.281740,0.280835,0.167160
379,6.316667,0.676867,0.027042,0.304230,-0.669749,0.142605,0.232402,0.136760,0.000142,0.284471,0.247129,0.177932,0.966852,0.275211,0.203764,0.212735,0.978080,0.142608,0.232400,0.136759,0.000000,0.294327,0.227492,0.149038,0.983805,0.270709,0.263081,0.204621,0.953126,0.282004,0.279811,0.167121,0.950423,0.284465,0.247014,0.177998,0.275193,0.203785,0.212818,,,,0.294339,0.227475,0.148977,0.270759,0.263014,0.204453,0.281966,0.279988,0.167201
380,6.333333,0.676275,0.026788,0.303778,-0.670562,0.142812,0.231583,0.136771,0.000138,0.284692,0.246338,0.177882,0.967150,0.275488,0.202895,0.212604,0.976768,0.142814,0.231580,0.136770,0.000000,0.294545,0.226767,0.148943,0.983036,0.270935,0.262225,0.204613,0.954978,0.282192,0.279039,0.167140,0.952509,0.284697,0.246221,0.177942,0.275467,0.202932,0.212686,,,,0.294556,0.226754,0.148877,0.270979,0.262150,0.204455,0.282153,0.279207,0.167220
