Format Version,1.23,Take Name,pinkhead_nziz_004,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2022-02-09 11.14.34.198 AM,Total Frames in Take,337,Total Exported Frames,337,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
191,3.183333,0.049124,-0.393466,-0.692529,-0.602640,0.032991,0.234386,0.074682,0.000118,0.005309,0.379932,0.065312,0.975398,0.009117,0.373490,0.009441,0.963478,0.032988,0.234387,0.074681,0.000000,-0.030174,0.372809,0.068105,0.992386,0.038968,0.381797,0.060866,0.951908,0.017373,0.382147,0.097570,0.960257,,,,0.005332,0.380031,0.065283,0.009141,0.373415,0.009346,,,,-0.030135,0.372832,0.068094,0.038772,0.381848,0.060934,0.017483,0.382051,0.097637
192,3.200000,0.052617,-0.396573,-0.690904,-0.602173,0.033095,0.233897,0.073292,0.000121,0.005257,0.379312,0.062466,0.975722,0.009122,0.372326,0.006665,0.967138,0.033092,0.233898,0.073291,0.000000,-0.030220,0.372177,0.065298,0.989218,0.038918,0.381172,0.058032,0.947179,0.017290,0.381858,0.094712,0.961417,,,,0.005277,0.379403,0.062438,0.009152,0.372253,0.006559,,,,-0.030184,0.372200,0.065296,0.038724,0.381219,0.058100,0.017398,0.381770,0.094779
193,3.216667,0.054148,-0.400280,-0.688459,-0.602386,0.033054,0.233203,0.071703,0.000127,0.005545,0.378584,0.059638,0.980711,0.009285,0.371092,0.003894,0.965323,0.033050,0.233204,0.071701,0.000000,-0.029944,0.371560,0.062602,0.986975,0.039202,0.380322,0.055123,0.947648,0.017646,0.381387,0.091837,0.960536,,,,0.005545,0.378652,0.059603,0.009319,0.371020,0.003780,,,,-0.029904,0.371592,0.062607,0.039014,0.380378,0.055196,0.017759,0.381302,0.091908
194,3.233333,0.057213,-0.403520,-0.686767,-0.601872,0.033274,0.232638,0.070201,0.000135,0.005654,0.377875,0.056744,0.975131,0.009405,0.369854,0.001074,0.962006,0.033270,0.232639,0.070200,0.000000,-0.029830,0.370853,0.059772,0.989830,0.039310,0.379597,0.052216,0.947073,0.017750,0.380996,0.088916,0.960399,,,,0.005667,0.377967,0.056708,0.009435,0.369780,0.000945,,,,-0.029795,0.370872,0.059779,0.039119,0.379640,0.052297,0.017863,0.380915,0.088992
195,3.250000,0.056390,-0.405829,-0.684290,-0.603217,0.033076,0.231640,0.068182,0.000124,0.006258,0.376979,0.054209,0.978067,0.009820,0.368712,-0.001438,0.968526,0.033072,0.231641,0.068180,0.000000,-0.029258,0.370173,0.057354,0.985673,0.039911,0.378488,0.049589,0.943660,0.018454,0.380158,0.086337,0.959896,,,,0.006263,0.377056,0.054168,0.009852,0.368637,-0.001533,,,,-0.029210,0.370204,0.057352,0.039708,0.378546,0.049667,0.018572,0.380067,0.086397
196,3.266667,0.057065,-0.409155,-0.681692,-0.603847,0.032964,0.230568,0.066571,0.000921,0.006669,0.375902,0.051583,0.978067,0.010071,0.367210,-0.004009,0.968526,0.032961,0.230569,0.066569,0.000000,-0.028866,0.369256,0.054859,0.985673,0.040317,0.377247,0.046875,0.943660,0.018951,0.379272,0.083658,0.959896,,,,0.006693,0.376112,0.051527,0.010098,0.367337,-0.004163,0.032896,0.228164,0.067166,-0.028829,0.369309,0.054828,0.040116,0.377524,0.046900,0.019083,0.379333,0.083693
197,3.283333,0.057359,-0.410056,-0.681000,-0.603989,0.033376,0.229613,0.064317,0.000126,0.007202,0.374937,0.049032,0.945118,0.010570,0.366124,-0.006542,0.949727,0.033372,0.229614,0.064316,0.380273,-0.028337,0.368330,0.052340,0.982002,0.040849,0.376243,0.044305,0.914210,0.019503,0.378365,0.081095,0.962485,,,,0.007218,0.375026,0.048998,0.010606,0.366048,-0.006666,,,,-0.028296,0.368354,0.052356,0.040662,0.376292,0.044365,0.019597,0.378280,0.081178
198,3.300000,0.057875,-0.414260,-0.678338,-0.604066,0.033526,0.228508,0.062631,0.000123,0.007780,0.373785,0.046211,0.975946,0.010895,0.364488,-0.009299,0.962652,0.033523,0.228509,0.062629,0.000000,-0.027767,0.367327,0.049717,0.987574,0.041413,0.374937,0.041339,0.949344,0.020221,0.377444,0.078194,0.962038,,,,0.007779,0.373864,0.046184,0.010929,0.364421,-0.009408,,,,-0.027724,0.367346,0.049725,0.041227,0.374978,0.041422,0.020333,0.377372,0.078239
199,3.316667,0.064513,-0.414917,-0.677569,-0.603807,0.033789,0.227731,0.061094,0.000133,0.007479,0.372717,0.043073,0.979739,0.011088,0.362905,-0.012318,0.962969,0.033785,0.227732,0.061092,0.000000,-0.028064,0.366119,0.046355,0.988923,0.041143,0.373986,0.038462,0.947200,0.019642,0.376743,0.075119,0.964600,,,,0.007493,0.372789,0.043039,0.011118,0.362836,-0.012446,,,,-0.028027,0.366140,0.046367,0.040955,0.374030,0.038547,0.019749,0.376675,0.075183
200,3.333333,0.066202,-0.420421,-0.673478,-0.604393,0.033767,0.226520,0.059605,0.000137,0.008124,0.371394,0.039814,0.974774,0.011497,0.360855,-0.015459,0.961819,0.033763,0.226521,0.059604,0.000000,-0.027440,0.365019,0.043298,0.986353,0.041779,0.372434,0.035075,0.945029,0.020416,0.375768,0.071765,0.961992,,,,0.008143,0.371481,0.039765,0.011524,0.360777,-0.015587,,,,-0.027391,0.365040,0.043311,0.041582,0.372481,0.035159,0.020519,0.375691,0.071845
201,3.350000,0.074137,-0.422263,-0.672646,-0.603113,0.033975,0.225902,0.058268,0.000136,0.007455,0.370321,0.036409,0.971716,0.011319,0.359094,-0.018696,0.962872,0.033972,0.225903,0.058267,0.000000,-0.028088,0.363736,0.039710,0.992936,0.041136,0.371541,0.031908,0.945604,0.019474,0.375196,0.068391,0.959423,,,,0.007473,0.370422,0.036362,0.011350,0.359009,-0.018814,,,,-0.028066,0.363752,0.039718,0.040946,0.371594,0.031998,0.019594,0.375110,0.068459
202,3.366667,0.074666,-0.426674,-0.667282,-0.605896,0.033233,0.224195,0.056608,0.000947,0.008184,0.368641,0.033244,0.944365,0.011848,0.356786,-0.021743,0.964998,0.033229,0.224196,0.056607,0.364541,-0.027420,0.362462,0.036665,0.981939,0.041870,0.369462,0.028682,0.918522,0.020302,0.373731,0.065155,0.953403,,,,0.008213,0.368854,0.033186,0.011892,0.356822,-0.021871,0.033141,0.221672,0.056887,-0.027400,0.362532,0.036667,0.041675,0.369719,0.028728,0.020429,0.373855,0.065213
203,3.383333,0.078528,-0.432081,-0.665839,-0.603157,0.033356,0.223376,0.055168,0.000946,0.007588,0.367381,0.029940,0.944365,0.011112,0.354798,-0.024894,0.964998,0.033352,0.223377,0.055166,0.364541,-0.027977,0.361094,0.033571,0.981939,0.041254,0.368287,0.025248,0.918522,0.019795,0.372956,0.061736,0.953403,,,,0.007612,0.367607,0.029869,0.011170,0.354819,-0.025032,0.033111,0.220823,0.055471,-0.027923,0.361142,0.033600,0.041058,0.368558,0.025301,0.019919,0.373060,0.061783
204,3.400000,0.083282,-0.434337,-0.663556,-0.603415,0.033272,0.222431,0.053734,0.000121,0.007520,0.366141,0.026863,0.940589,0.011282,0.352977,-0.027818,0.962332,0.033269,0.222432,0.053733,0.354241,-0.028056,0.359869,0.030412,0.980559,0.041204,0.367020,0.022303,0.915489,0.019589,0.372063,0.058649,0.957898,,,,0.007540,0.366217,0.026809,0.011300,0.352902,-0.027911,,,,-0.028012,0.359885,0.030404,0.041017,0.367068,0.022378,0.019695,0.371997,0.058726
205,3.416667,0.083747,-0.440048,-0.660241,-0.602849,0.032860,0.221091,0.052339,0.000940,0.007481,0.364592,0.024031,0.976259,0.010852,0.350807,-0.030523,0.970033,0.032856,0.221092,0.052338,0.000000,-0.028096,0.358496,0.027869,0.988150,0.041139,0.365291,0.019252,0.948091,0.019770,0.370820,0.055673,0.963210,,,,0.007505,0.364800,0.023978,0.010898,0.350820,-0.030656,0.032631,0.218552,0.052657,-0.028043,0.358553,0.027874,0.040951,0.365573,0.019292,0.019894,0.370939,0.055727
206,3.433333,0.090443,-0.441051,-0.658827,-0.602695,0.032650,0.220359,0.051277,0.000959,0.006892,0.363441,0.021243,0.946061,0.010744,0.349090,-0.033133,0.964763,0.032647,0.220360,0.051276,0.357499,-0.028688,0.357234,0.024871,0.980453,0.040583,0.364232,0.016717,0.914631,0.018910,0.370058,0.052910,0.954974,,,,0.006928,0.363646,0.021179,0.010794,0.349068,-0.033237,0.032398,0.217659,0.051337,-0.028645,0.357300,0.024897,0.040398,0.364458,0.016770,0.019018,0.370158,0.052985
207,3.450000,0.091202,-0.447069,-0.655076,-0.602235,0.032655,0.219452,0.050374,0.000132,0.007332,0.362267,0.018743,0.974643,0.010795,0.347236,-0.035475,0.963879,0.032651,0.219453,0.050373,0.000000,-0.028252,0.356261,0.022660,0.988775,0.040998,0.362856,0.014007,0.946765,0.019568,0.369219,0.050255,0.960238,,,,0.007349,0.362338,0.018673,0.010833,0.347151,-0.035585,,,,-0.028221,0.356287,0.022679,0.040804,0.362914,0.014074,0.019675,0.369149,0.050350
208,3.466667,0.098159,-0.448248,-0.654347,-0.601056,0.032627,0.219034,0.049663,0.000137,0.006573,0.361327,0.016320,0.979265,0.010505,0.345737,-0.037708,0.961722,0.032624,0.219035,0.049662,0.000000,-0.028996,0.355125,0.020061,0.989014,0.040266,0.362091,0.011805,0.949749,0.018547,0.368699,0.047837,0.962833,,,,0.006592,0.361375,0.016255,0.010534,0.345659,-0.037837,,,,-0.028965,0.355149,0.020080,0.040085,0.362140,0.011879,0.018648,0.368656,0.047937
209,3.483333,0.098384,-0.451941,-0.650010,-0.602957,0.032156,0.217842,0.048739,0.000132,0.007218,0.360052,0.014210,0.975686,0.010934,0.343964,-0.039687,0.962559,0.032153,0.217842,0.048738,0.000000,-0.028394,0.354175,0.018060,0.987453,0.040909,0.360499,0.009636,0.948291,0.019304,0.367596,0.045644,0.964072,,,,0.007247,0.360117,0.014144,0.010973,0.343881,-0.039806,,,,-0.028362,0.354200,0.018089,0.040718,0.360550,0.009698,0.019395,0.367537,0.045738
210,3.500000,0.102138,-0.453543,-0.650203,-0.600918,0.032390,0.217259,0.047795,0.000139,0.006642,0.359079,0.012268,0.978232,0.010513,0.342646,-0.041514,0.960939,0.032386,0.217260,0.047793,0.000000,-0.028939,0.353016,0.016121,0.990834,0.040335,0.359696,0.007727,0.949642,0.018649,0.366910,0.043662,0.961273,,,,0.006669,0.359138,0.012210,0.010548,0.342562,-0.041641,,,,-0.028916,0.353039,0.016138,0.040149,0.359745,0.007786,0.018749,0.366862,0.043769
211,3.516667,0.104489,-0.455776,-0.647831,-0.601386,0.032231,0.216364,0.047047,0.000138,0.006782,0.357948,0.010384,0.978232,0.010692,0.341091,-0.043264,0.960939,0.032227,0.216365,0.047045,0.000000,-0.028814,0.351979,0.014238,0.990834,0.040481,0.358470,0.005881,0.949642,0.018763,0.366002,0.041731,0.961273,,,,0.006800,0.358012,0.010327,0.010715,0.341010,-0.043401,,,,-0.028772,0.351994,0.014255,0.040308,0.358507,0.005952,0.018853,0.365968,0.041839
212,3.533333,0.106476,-0.458212,-0.646573,-0.600540,0.032303,0.215702,0.046225,0.000144,0.006697,0.357009,0.008613,0.978166,0.010576,0.339786,-0.044921,0.959854,0.032299,0.215703,0.046224,0.000000,-0.028891,0.351035,0.012538,0.988041,0.040392,0.357529,0.004078,0.952310,0.018697,0.365288,0.039894,0.963925,,,,0.006708,0.357093,0.008566,0.010596,0.339692,-0.045061,,,,-0.028855,0.351047,0.012544,0.040216,0.357580,0.004162,0.018807,0.365235,0.039991
213,3.550000,0.109031,-0.459859,-0.644744,-0.600789,0.032314,0.214872,0.045485,0.000151,0.006856,0.355932,0.006860,0.975776,0.010830,0.338343,-0.046547,0.957514,0.032310,0.214873,0.045484,0.000000,-0.028742,0.350003,0.010757,0.990502,0.040561,0.356404,0.002387,0.949659,0.018801,0.364419,0.038107,0.961196,,,,0.006872,0.355994,0.006805,0.010857,0.338251,-0.046705,,,,-0.028714,0.350022,0.010780,0.040389,0.356452,0.002469,0.018902,0.364382,0.038216
214,3.566667,0.109651,-0.462676,-0.642881,-0.600510,0.032420,0.214005,0.044570,0.000145,0.007138,0.354874,0.005140,0.971962,0.010948,0.336948,-0.048168,0.960040,0.032416,0.214006,0.044569,0.000000,-0.028462,0.349038,0.009160,0.993746,0.040832,0.355253,0.000582,0.949572,0.019175,0.363529,0.036305,0.957796,,,,0.007145,0.354962,0.005071,0.010979,0.336860,-0.048297,,,,-0.028440,0.349043,0.009172,0.040651,0.355292,0.000660,0.019297,0.363486,0.036413
215,3.583333,0.112966,-0.464205,-0.641377,-0.600323,0.032539,0.213265,0.043871,0.000151,0.007197,0.353810,0.003337,0.973843,0.011165,0.335496,-0.049827,0.956148,0.032535,0.213266,0.043870,0.000000,-0.028407,0.347962,0.007308,0.993644,0.040902,0.354195,-0.001137,0.951791,0.019143,0.362709,0.034468,0.958802,,,,0.007224,0.353895,0.003283,0.011187,0.335401,-0.049973,,,,-0.028384,0.347968,0.007317,0.040726,0.354235,-0.001069,0.019246,0.362672,0.034592
216,3.600000,0.113677,-0.467584,-0.638585,-0.600543,0.032572,0.212397,0.043131,0.000138,0.007660,0.352718,0.001569,0.975104,0.011436,0.333980,-0.051461,0.960591,0.032568,0.212398,0.043129,0.000000,-0.027956,0.347034,0.005667,0.994971,0.041356,0.352943,-0.002985,0.954867,0.019711,0.361813,0.032603,0.958733,,,,0.007674,0.352792,0.001504,0.011467,0.333886,-0.051584,,,,-0.027950,0.347049,0.005680,0.041195,0.352996,-0.002923,0.019821,0.361765,0.032716
217,3.616667,0.116763,-0.469805,-0.636412,-0.600525,0.032667,0.211564,0.042724,0.000438,0.007857,0.351527,-0.000084,0.936608,0.011722,0.332334,-0.052944,0.921392,0.032663,0.211564,0.042723,0.778155,-0.027767,0.345886,0.004000,0.967250,0.041561,0.351706,-0.004580,0.928174,0.019856,0.360886,0.030892,0.970753,,,,0.007839,0.351754,-0.000195,0.011717,0.332524,-0.053195,0.032786,0.210763,0.043082,-0.027750,0.346011,0.003964,0.041355,0.351906,-0.004592,0.019950,0.360917,0.030955
218,3.633333,0.115501,-0.472344,-0.634062,-0.601262,0.032715,0.210540,0.041495,0.000136,0.008534,0.350478,-0.001754,0.936608,0.012111,0.331065,-0.054555,0.921392,0.032711,0.210540,0.041493,0.778155,-0.027107,0.345050,0.002472,0.967250,0.042222,0.350453,-0.006366,0.928174,0.020691,0.359885,0.029145,0.970753,,,,0.008552,0.350554,-0.001822,0.012124,0.330967,-0.054671,,,,-0.027053,0.345067,0.002471,0.042042,0.350511,-0.006299,0.020786,0.359832,0.029263
219,3.650000,0.118525,-0.473829,-0.633188,-0.600426,0.032918,0.209828,0.040751,0.000157,0.008448,0.349419,-0.003448,0.974068,0.012152,0.329671,-0.056115,0.961890,0.032914,0.209829,0.040750,0.000000,-0.027185,0.343929,0.000763,0.985797,0.042143,0.349449,-0.008010,0.949710,0.020535,0.359059,0.027407,0.959825,,,,0.008479,0.349481,-0.003505,0.012180,0.329566,-0.056266,,,,-0.027163,0.343952,0.000779,0.041957,0.349510,-0.007939,0.020641,0.359018,0.027529
220,3.666667,0.119124,-0.477194,-0.630209,-0.600776,0.032916,0.208744,0.040004,0.000138,0.008939,0.348093,-0.005217,0.977516,0.012440,0.327924,-0.057739,0.953419,0.032912,0.208745,0.040002,0.000000,-0.026708,0.342787,-0.000885,0.990976,0.042623,0.347944,-0.009855,0.947982,0.021137,0.357919,0.025535,0.958579,,,,0.008963,0.348154,-0.005303,0.012472,0.327833,-0.057853,,,,-0.026685,0.342805,-0.000867,0.042442,0.347995,-0.009796,0.021239,0.357880,0.025657
221,3.683333,0.123144,-0.479877,-0.628021,-0.600119,0.032827,0.208048,0.039684,0.000436,0.008735,0.346882,-0.007033,0.973084,0.012356,0.326170,-0.059335,0.962672,0.032823,0.208049,0.039683,0.000000,-0.026911,0.341572,-0.002708,0.991288,0.042428,0.346732,-0.011611,0.950668,0.020866,0.357046,0.023636,0.959072,,,,0.008740,0.347083,-0.007155,0.012362,0.326306,-0.059580,0.032915,0.207273,0.040034,-0.026905,0.341669,-0.002728,0.042221,0.346996,-0.011640,0.020967,0.357105,0.023709
222,3.700000,0.123564,-0.482707,-0.625476,-0.600421,0.032928,0.207062,0.038688,0.000132,0.009261,0.345682,-0.008874,0.975259,0.012702,0.324621,-0.061048,0.962403,0.032924,0.207063,0.038686,0.000000,-0.026396,0.340533,-0.004446,0.990618,0.042945,0.345377,-0.013516,0.952139,0.021490,0.355998,0.021705,0.961154,,,,0.009286,0.345749,-0.008943,0.012732,0.324525,-0.061161,,,,-0.026367,0.340552,-0.004432,0.042768,0.345431,-0.013465,0.021584,0.355954,0.021821
223,3.716667,0.123755,-0.484341,-0.623814,-0.600794,0.032876,0.205974,0.037744,0.000154,0.009535,0.344476,-0.010320,0.974698,0.012870,0.323209,-0.062417,0.954860,0.032872,0.205975,0.037743,0.000000,-0.026132,0.339439,-0.005838,0.991032,0.043213,0.344064,-0.014993,0.948225,0.021821,0.354875,0.020209,0.957758,,,,0.009558,0.344549,-0.010387,0.012903,0.323102,-0.062559,,,,-0.026108,0.339458,-0.005819,0.043025,0.344120,-0.014927,0.021929,0.354835,0.020332
224,3.733333,0.122892,-0.485824,-0.621541,-0.602129,0.032679,0.204563,0.036782,0.000146,0.010066,0.343065,-0.011631,0.975382,0.013229,0.321639,-0.063674,0.957073,0.032676,0.204564,0.036780,0.000000,-0.025624,0.338240,-0.007100,0.992103,0.043736,0.342451,-0.016336,0.952960,0.022440,0.353476,0.018857,0.959473,,,,0.010094,0.343132,-0.011698,0.013259,0.321536,-0.063809,,,,-0.025608,0.338258,-0.007080,0.043565,0.342505,-0.016281,0.022537,0.353439,0.018982
225,3.750000,0.122575,-0.487265,-0.620078,-0.602538,0.032568,0.203244,0.035812,0.000144,0.010294,0.341679,-0.012948,0.975382,0.013322,0.320102,-0.064937,0.957073,0.032564,0.203245,0.035811,0.000000,-0.025404,0.336971,-0.008355,0.992103,0.043955,0.340953,-0.017698,0.952960,0.022740,0.352137,0.017495,0.959473,,,,0.010311,0.341742,-0.013014,0.013349,0.320002,-0.065061,,,,-0.025367,0.336988,-0.008351,0.043766,0.341008,-0.017643,0.022849,0.352103,0.017626
226,3.766667,0.124397,-0.489156,-0.618380,-0.602376,0.032561,0.202120,0.035044,0.000141,0.010372,0.340260,-0.014584,0.976836,0.013401,0.318358,-0.066437,0.959523,0.032557,0.202121,0.035042,0.000000,-0.025329,0.335600,-0.009971,0.989777,0.044035,0.339487,-0.019321,0.948831,0.022817,0.350901,0.015796,0.956671,,,,0.010392,0.340337,-0.014664,0.013419,0.318252,-0.066567,,,,-0.025296,0.335609,-0.009960,0.043874,0.339534,-0.019271,0.022908,0.350871,0.015946
227,3.783333,0.126183,-0.491934,-0.616093,-0.602087,0.032537,0.201019,0.034282,0.000156,0.010491,0.338793,-0.016416,0.971836,0.013447,0.316478,-0.068096,0.957843,0.032534,0.201020,0.034281,0.000000,-0.025212,0.334217,-0.011736,0.990982,0.044149,0.337937,-0.021175,0.956329,0.022977,0.349657,0.013868,0.955526,,,,0.010502,0.338876,-0.016511,0.013474,0.316365,-0.068243,,,,-0.025180,0.334229,-0.011709,0.043974,0.337988,-0.021106,0.023081,0.349624,0.014013
228,3.800000,0.129194,-0.494470,-0.613893,-0.601617,0.032618,0.199998,0.033618,0.000149,0.010575,0.337303,-0.018339,0.968457,0.013575,0.314522,-0.069814,0.953188,0.032614,0.199999,0.033617,0.000000,-0.025131,0.332760,-0.013644,0.989087,0.044236,0.336412,-0.023065,0.951271,0.023035,0.348443,0.011855,0.954584,,,,0.010605,0.337371,-0.018421,0.013590,0.314412,-0.069943,,,,-0.025098,0.332773,-0.013639,0.044058,0.336470,-0.023008,0.023136,0.348413,0.012005
229,3.816667,0.131432,-0.497258,-0.611569,-0.601202,0.032746,0.198932,0.032838,0.000144,0.010791,0.335806,-0.020279,0.972655,0.013751,0.312585,-0.071558,0.957824,0.032743,0.198933,0.032836,0.000000,-0.024916,0.331332,-0.015531,0.990584,0.044449,0.334848,-0.025011,0.953686,0.023273,0.347193,0.009814,0.955967,,,,0.010798,0.335881,-0.020358,0.013772,0.312477,-0.071686,,,,-0.024881,0.331343,-0.015522,0.044282,0.334902,-0.024952,0.023377,0.347162,0.009953
230,3.833333,0.135904,-0.501075,-0.608677,-0.599972,0.033151,0.198123,0.032776,0.000375,0.011017,0.334249,-0.022159,0.947119,0.014033,0.310356,-0.073125,0.908157,0.033147,0.198124,0.032774,0.826506,-0.024686,0.329786,-0.017366,0.953952,0.044679,0.333279,-0.026864,0.939528,0.023469,0.346052,0.007786,0.952111,,,,0.011017,0.334424,-0.022277,0.014004,0.310542,-0.073440,0.033269,0.197560,0.033160,-0.024686,0.329950,-0.017450,0.044477,0.333412,-0.026858,0.023578,0.345958,0.007913
231,3.850000,0.138011,-0.503574,-0.606326,-0.599779,0.033371,0.196998,0.032001,0.000348,0.011395,0.332707,-0.024018,0.946436,0.014383,0.308404,-0.074792,0.916468,0.033367,0.196999,0.031999,0.837285,-0.024314,0.328323,-0.019190,0.958630,0.045055,0.331660,-0.028715,0.942159,0.023860,0.344734,0.005832,0.954579,,,,0.011398,0.332867,-0.024160,0.014363,0.308586,-0.075071,0.033480,0.196472,0.032364,-0.024306,0.328472,-0.019263,0.044853,0.331772,-0.028717,0.023959,0.344658,0.005964
232,3.866667,0.137514,-0.505003,-0.604150,-0.600887,0.033332,0.195510,0.030649,0.000148,0.011980,0.331154,-0.025767,0.970659,0.014820,0.306684,-0.076469,0.954523,0.033328,0.195511,0.030647,0.000000,-0.023746,0.326958,-0.020905,0.988329,0.045632,0.329930,-0.030480,0.953649,0.024521,0.343211,0.004039,0.956728,,,,0.011986,0.331230,-0.025856,0.014853,0.306571,-0.076608,,,,-0.023714,0.326972,-0.020875,0.045462,0.329976,-0.030424,0.024619,0.343188,0.004180
233,3.883333,0.138088,-0.506552,-0.601894,-0.601714,0.033470,0.194019,0.029711,0.000141,0.012617,0.329477,-0.027336,0.970659,0.015384,0.304763,-0.077924,0.954523,0.033467,0.194020,0.029710,0.000000,-0.023125,0.325430,-0.022465,0.988329,0.046266,0.328111,-0.032034,0.953649,0.025193,0.341626,0.002418,0.956728,,,,0.012639,0.329553,-0.027426,0.015408,0.304646,-0.078046,,,,-0.023098,0.325446,-0.022449,0.046104,0.328167,-0.031995,0.025281,0.341595,0.002574
234,3.900000,0.138263,-0.508229,-0.599143,-0.603004,0.033563,0.192401,0.028815,0.000152,0.013421,0.327697,-0.028868,0.970033,0.016074,0.302734,-0.079340,0.957365,0.033559,0.192402,0.028813,0.000000,-0.022342,0.323857,-0.023989,0.991039,0.047064,0.326136,-0.033551,0.956109,0.026052,0.339920,0.000832,0.954414,,,,0.013434,0.327772,-0.028944,0.016097,0.302616,-0.079481,,,,-0.022307,0.323868,-0.023974,0.046890,0.326189,-0.033494,0.026155,0.339900,0.000978
235,3.916667,0.139397,-0.510079,-0.596318,-0.603981,0.033677,0.190910,0.028005,0.000153,0.014120,0.325924,-0.030532,0.973164,0.016719,0.300639,-0.080845,0.953639,0.033673,0.190911,0.028004,0.000000,-0.021663,0.322256,-0.025661,0.990098,0.047760,0.324202,-0.035174,0.952387,0.026772,0.338281,-0.000896,0.955055,,,,0.014133,0.325987,-0.030618,0.016739,0.300526,-0.080981,,,,-0.021616,0.322267,-0.025647,0.047579,0.324255,-0.035111,0.026874,0.338266,-0.000751
236,3.933333,0.141303,-0.512579,-0.593083,-0.604606,0.033804,0.189459,0.027272,0.000157,0.014753,0.324042,-0.032415,0.973193,0.017305,0.298326,-0.082512,0.955592,0.033800,0.189460,0.027270,0.000000,-0.021046,0.320537,-0.027542,0.987468,0.048391,0.322167,-0.037015,0.950201,0.027425,0.336605,-0.002874,0.955516,,,,0.014770,0.324107,-0.032501,0.017322,0.298203,-0.082651,,,,-0.021011,0.320550,-0.027533,0.048215,0.322231,-0.036954,0.027533,0.336586,-0.002718
237,3.950000,0.144141,-0.515941,-0.589781,-0.604307,0.034013,0.188213,0.026667,0.000152,0.015182,0.322170,-0.034480,0.972379,0.017687,0.295906,-0.084294,0.955960,0.034009,0.188214,0.026666,0.000000,-0.020622,0.318778,-0.029567,0.991360,0.048817,0.320188,-0.039061,0.951311,0.027878,0.335032,-0.005078,0.952555,,,,0.015205,0.322235,-0.034566,0.017709,0.295787,-0.084422,,,,-0.020591,0.318790,-0.029558,0.048637,0.320246,-0.039013,0.027982,0.335017,-0.004920
238,3.966667,0.149199,-0.521529,-0.586433,-0.601534,0.034814,0.187284,0.026775,0.000277,0.015439,0.320131,-0.036583,0.954308,0.017886,0.293033,-0.085952,0.905493,0.034810,0.187285,0.026773,0.881387,-0.020343,0.316722,-0.031517,0.946229,0.049067,0.318167,-0.041222,0.952218,0.028175,0.333526,-0.007438,0.928832,,,,0.015423,0.320260,-0.036712,0.017859,0.293216,-0.086281,0.034940,0.186976,0.027109,-0.020351,0.316906,-0.031629,0.048880,0.318157,-0.041182,0.028283,0.333350,-0.007243
239,3.983333,0.152506,-0.526850,-0.583626,-0.598791,0.035476,0.186230,0.026383,0.000237,0.015584,0.318146,-0.038735,0.955337,0.017854,0.290365,-0.087731,0.892485,0.035473,0.186231,0.026381,0.902567,-0.020168,0.314749,-0.033459,0.924994,0.049193,0.316173,-0.043499,0.941713,0.028429,0.331968,-0.009838,0.893731,,,,0.015573,0.318255,-0.038876,0.017794,0.290591,-0.088092,0.035645,0.186086,0.026699,-0.020182,0.314998,-0.033624,0.049013,0.316052,-0.043414,0.028522,0.331650,-0.009572
240,4.000000,0.154966,-0.531234,-0.580336,-0.597483,0.035527,0.184985,0.025804,0.000230,0.015606,0.316138,-0.040828,0.960568,0.017709,0.287772,-0.089495,0.894650,0.035524,0.184986,0.025802,0.914037,-0.020135,0.312846,-0.035413,0.943472,0.049200,0.314069,-0.045660,0.946031,0.028547,0.330289,-0.012134,0.902725,,,,0.015607,0.316229,-0.040957,0.017663,0.287971,-0.089863,0.035663,0.184868,0.026094,-0.020158,0.313032,-0.035540,0.049018,0.313984,-0.045581,0.028658,0.330016,-0.011880
241,4.016667,0.156486,-0.535346,-0.577038,-0.596611,0.035490,0.183668,0.025141,0.000212,0.015701,0.314176,-0.042786,0.960568,0.017582,0.285302,-0.091162,0.894650,0.035486,0.183669,0.025140,0.914037,-0.020031,0.311033,-0.037228,0.943472,0.049275,0.311969,-0.047698,0.946031,0.028767,0.328589,-0.014279,0.902725,,,,0.015707,0.314261,-0.042923,0.017551,0.285434,-0.091483,0.035590,0.183546,0.025389,-0.020018,0.311176,-0.037309,0.049087,0.311946,-0.047632,0.028864,0.328374,-0.014056
