Format Version,1.23,Take Name,pinkhead_ear2ear_006,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2022-02-09 11.15.01.001 AM,Total Frames in Take,410,Total Exported Frames,410,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
308,5.133333,0.635546,0.252632,0.274193,0.676074,0.104333,0.127279,0.116581,0.000079,0.244284,0.166492,0.146813,0.951002,0.235189,0.211214,0.113725,0.975090,0.104333,0.127282,0.116583,0.000000,0.232796,0.181573,0.177767,0.981813,0.250236,0.153140,0.116113,0.977585,0.249894,0.133146,0.153713,0.973706,,,,,,,,,,,,,,,,0.244438,0.166537,0.146862,0.235136,0.211308,0.113690,,,,0.232759,0.181558,0.177706,0.250206,0.153096,0.116180,0.249860,0.133067,0.153693
309,5.150000,0.636757,0.250858,0.274807,0.675346,0.104535,0.127159,0.116656,0.000065,0.244484,0.166026,0.147338,0.957908,0.235534,0.210889,0.114404,0.971690,0.104535,0.127162,0.116658,0.000000,0.232954,0.181006,0.178326,0.981737,0.250481,0.152782,0.116600,0.978507,0.250025,0.132644,0.154122,0.977962,,,,,,,,,,,,,,,,0.244640,0.166083,0.147345,0.235480,0.210958,0.114392,,,,0.232921,0.180992,0.178268,0.250457,0.152746,0.116669,0.249980,0.132568,0.154117
310,5.166667,0.637549,0.249834,0.275015,0.674894,0.104746,0.127045,0.116802,0.000071,0.244710,0.165677,0.147713,0.958446,0.235845,0.210627,0.114873,0.977970,0.104746,0.127048,0.116805,0.000000,0.233167,0.180599,0.178724,0.982910,0.250722,0.152497,0.116950,0.979698,0.250205,0.132273,0.154425,0.977955,,,,,,,,,,,,,,,,0.244882,0.165726,0.147738,0.235794,0.210713,0.114843,,,,0.233122,0.180578,0.178674,0.250684,0.152452,0.117016,0.250167,0.132205,0.154412
311,5.183333,0.638626,0.249153,0.275050,0.674112,0.104882,0.126958,0.116877,0.000078,0.244883,0.165371,0.147894,0.954819,0.236059,0.210423,0.115182,0.973949,0.104883,0.126961,0.116879,0.000000,0.233355,0.180216,0.178947,0.982460,0.250882,0.152273,0.117094,0.977823,0.250347,0.131943,0.154511,0.980126,,,,,,,,,,,,,,,,0.245042,0.165434,0.147903,0.236005,0.210509,0.115150,,,,0.233322,0.180190,0.178890,0.250851,0.152250,0.117166,0.250306,0.131844,0.154520
312,5.200000,0.640081,0.248492,0.274287,0.673287,0.104868,0.126926,0.116931,0.000075,0.244990,0.164946,0.147882,0.958809,0.236221,0.210114,0.115317,0.974049,0.104868,0.126929,0.116934,0.000000,0.233534,0.179722,0.178994,0.983088,0.250921,0.151928,0.117034,0.978456,0.250391,0.131487,0.154391,0.974160,,,,,,,,,,,,,,,,0.245147,0.164996,0.147885,0.236163,0.210198,0.115296,,,,0.233501,0.179712,0.178936,0.250897,0.151897,0.117111,0.250348,0.131393,0.154390
313,5.216667,0.641968,0.247165,0.273153,0.672439,0.104788,0.127000,0.116915,0.000080,0.245085,0.164384,0.147851,0.949540,0.236446,0.209708,0.115468,0.971683,0.104788,0.127003,0.116918,0.000000,0.233718,0.179084,0.179033,0.979823,0.250933,0.151461,0.116948,0.980579,0.250369,0.130881,0.154228,0.972244,,,,,,,,,,,,,,,,0.245267,0.164449,0.147910,0.236382,0.209799,0.115448,,,,0.233673,0.179083,0.178966,0.250909,0.151404,0.116994,0.250321,0.130783,0.154209
314,5.233333,0.643345,0.245762,0.272568,0.671874,0.104811,0.126850,0.116825,0.000073,0.245215,0.163725,0.147889,0.954248,0.236714,0.209172,0.115644,0.973827,0.104812,0.126853,0.116828,0.000000,0.233888,0.178363,0.179114,0.981344,0.251028,0.150879,0.116948,0.977309,0.250399,0.130186,0.154164,0.978035,,,,,,,,,,,,,,,,0.245383,0.163789,0.147923,0.236663,0.209261,0.115624,,,,0.233842,0.178348,0.179058,0.250993,0.150819,0.117006,0.250364,0.130107,0.154149
315,5.250000,0.644698,0.243831,0.271770,0.671604,0.104822,0.126825,0.116784,0.000072,0.245353,0.163038,0.148049,0.955440,0.237060,0.208611,0.115926,0.974238,0.104823,0.126828,0.116787,0.000000,0.234064,0.177635,0.179308,0.982746,0.251136,0.150257,0.117075,0.983146,0.250396,0.129462,0.154233,0.972468,,,,,,,,,,,,,,,,0.245520,0.163094,0.148079,0.237002,0.208693,0.115901,,,,0.234027,0.177625,0.179250,0.251111,0.150228,0.117131,0.250349,0.129363,0.154231
316,5.266667,0.645727,0.242108,0.271312,0.671424,0.104919,0.126730,0.116817,0.000091,0.245532,0.162415,0.148317,0.955440,0.237421,0.208089,0.116291,0.974238,0.104919,0.126733,0.116819,0.000000,0.234257,0.176975,0.179597,0.982746,0.251307,0.149687,0.117320,0.983146,0.250460,0.128808,0.154428,0.972468,,,,,,,,,,,,,,,,0.245709,0.162474,0.148338,0.237355,0.208187,0.116245,,,,0.234223,0.176959,0.179553,0.251288,0.149655,0.117405,0.250402,0.128699,0.154412
317,5.283333,0.647045,0.240352,0.270810,0.670988,0.104986,0.126689,0.116968,0.000083,0.245693,0.161808,0.148687,0.953117,0.237760,0.207606,0.116794,0.968157,0.104986,0.126692,0.116971,0.000000,0.234441,0.176310,0.180002,0.985470,0.251449,0.149154,0.117655,0.976716,0.250503,0.128166,0.154699,0.968838,,,,,,,,,,,,,,,,0.245861,0.161865,0.148698,0.237705,0.207708,0.116772,,,,0.234397,0.176302,0.179947,0.251416,0.149103,0.117725,0.250468,0.128065,0.154695
318,5.300000,0.648221,0.238479,0.271209,0.670360,0.105139,0.126535,0.117012,0.000084,0.245854,0.161241,0.149150,0.955438,0.238084,0.207171,0.117406,0.970491,0.105140,0.126538,0.117015,0.000000,0.234567,0.175655,0.180494,0.982168,0.251648,0.148688,0.118085,0.976832,0.250581,0.127568,0.155051,0.973209,,,,,,,,,,,,,,,,0.246023,0.161307,0.149186,0.238029,0.207269,0.117369,,,,0.234525,0.175639,0.180447,0.251619,0.148636,0.118151,0.250538,0.127472,0.155034
319,5.316667,0.649095,0.236758,0.271510,0.670003,0.105310,0.126327,0.117116,0.000088,0.246029,0.160657,0.149637,0.952920,0.238419,0.206688,0.118001,0.969899,0.105311,0.126330,0.117119,0.000000,0.234707,0.175009,0.180997,0.982742,0.251862,0.148176,0.118550,0.979612,0.250675,0.126959,0.155456,0.968754,,,,,,,,,,,,,,,,0.246196,0.160735,0.149674,0.238364,0.206789,0.117965,,,,0.234664,0.174995,0.180945,0.251828,0.148131,0.118609,0.250637,0.126840,0.155449
320,5.333333,0.649645,0.235339,0.271977,0.669780,0.105508,0.126006,0.117272,0.000093,0.246205,0.160079,0.150158,0.952701,0.238724,0.206184,0.118599,0.968660,0.105509,0.126009,0.117275,0.000000,0.234837,0.174383,0.181522,0.986399,0.252086,0.147652,0.119058,0.978080,0.250793,0.126362,0.155919,0.968632,,,,,,,,,,,,,,,,0.246383,0.160143,0.150159,0.238667,0.206287,0.118557,,,,0.234790,0.174372,0.181497,0.252056,0.147612,0.119130,0.250749,0.126245,0.155913
321,5.350000,0.649627,0.234404,0.272933,0.669736,0.105794,0.125508,0.117461,0.000077,0.246404,0.159563,0.150729,0.952743,0.238997,0.205698,0.119198,0.972134,0.105794,0.125511,0.117463,0.000000,0.234957,0.173835,0.182080,0.984040,0.252364,0.147168,0.119632,0.977825,0.250981,0.125841,0.156468,0.975742,,,,,,,,,,,,,,,,0.246580,0.159631,0.150745,0.238942,0.205789,0.119164,,,,0.234916,0.173807,0.182040,0.252334,0.147118,0.119699,0.250931,0.125758,0.156460
322,5.366667,0.649370,0.234088,0.273712,0.669778,0.106043,0.124869,0.117711,0.000080,0.246576,0.159022,0.151209,0.955310,0.239185,0.205156,0.119673,0.970623,0.106044,0.124872,0.117714,0.000000,0.235068,0.173281,0.182544,0.983056,0.252594,0.146635,0.120120,0.978369,0.251168,0.125302,0.156951,0.972864,,,,,,,,,,,,,,,,0.246745,0.159075,0.151228,0.239128,0.205257,0.119652,,,,0.235025,0.173279,0.182492,0.252566,0.146583,0.120183,0.251127,0.125202,0.156943
323,5.383333,0.649152,0.233974,0.273592,0.670079,0.106191,0.124229,0.118039,0.000083,0.246728,0.158352,0.151549,0.955310,0.239362,0.204468,0.119980,0.970623,0.106192,0.124232,0.118041,0.000000,0.235217,0.172637,0.182871,0.983056,0.252750,0.145943,0.120470,0.978369,0.251306,0.124635,0.157315,0.972864,,,,,,,,,,,,,,,,0.246906,0.158404,0.151553,0.239305,0.204575,0.119960,,,,0.235169,0.172631,0.182833,0.252721,0.145871,0.120541,0.251263,0.124554,0.157300
324,5.400000,0.648595,0.234630,0.273530,0.670413,0.106275,0.123339,0.118321,0.000096,0.246799,0.157633,0.151708,0.953510,0.239379,0.203693,0.120070,0.969288,0.106276,0.123342,0.118323,0.000000,0.235293,0.171957,0.183013,0.984439,0.252816,0.145180,0.120645,0.973890,0.251409,0.123929,0.157524,0.976583,,,,,,,,,,,,,,,,0.246996,0.157725,0.151754,0.239327,0.203807,0.120029,,,,0.235234,0.171932,0.182955,0.252763,0.145117,0.120708,0.251377,0.123811,0.157513
325,5.416667,0.647771,0.236685,0.272581,0.670875,0.106212,0.122288,0.118813,0.000074,0.246793,0.156906,0.151621,0.944656,0.239198,0.202850,0.119857,0.967091,0.106212,0.122291,0.118816,0.000000,0.235368,0.171314,0.182917,0.978575,0.252726,0.144360,0.120579,0.974160,0.251474,0.123227,0.157532,0.969289,,,,,,,,,,,,,,,,0.246973,0.156972,0.151634,0.239145,0.202941,0.119841,,,,0.235318,0.171304,0.182863,0.252687,0.144308,0.120640,0.251435,0.123132,0.157529
326,5.433333,0.647286,0.238705,0.270857,0.671325,0.105937,0.121160,0.119260,0.000084,0.246654,0.155920,0.151330,0.951881,0.238903,0.201762,0.119456,0.973515,0.105938,0.121163,0.119262,0.000000,0.235365,0.170424,0.182631,0.981469,0.252452,0.143278,0.120302,0.977753,0.251371,0.122262,0.157326,0.974229,,,,,,,,,,,,,,,,0.246846,0.155989,0.151354,0.238841,0.201865,0.119437,,,,0.235318,0.170409,0.182562,0.252416,0.143218,0.120375,0.251323,0.122167,0.157316
327,5.450000,0.647952,0.238832,0.269009,0.671380,0.105554,0.120292,0.119492,0.000090,0.246455,0.154681,0.151150,0.944353,0.238734,0.200540,0.119292,0.970080,0.105555,0.120295,0.119495,0.000000,0.235295,0.169219,0.182482,0.974678,0.252130,0.142020,0.120107,0.972151,0.251100,0.121012,0.157137,0.971680,,,,,,,,,,,,,,,,0.246658,0.154767,0.151185,0.238673,0.200641,0.119271,,,,0.235247,0.169193,0.182397,0.252085,0.141961,0.120191,0.251051,0.120911,0.157124
328,5.466667,0.649193,0.238260,0.266808,0.671263,0.105038,0.119613,0.119558,0.000088,0.246172,0.153372,0.150857,0.952299,0.238555,0.199298,0.119070,0.969872,0.105039,0.119616,0.119561,0.000000,0.235161,0.167923,0.182236,0.978602,0.251705,0.140721,0.119784,0.974499,0.250691,0.119677,0.156795,0.972467,,,,,,,,,,,,,,,,0.246349,0.153439,0.150876,0.238497,0.199401,0.119048,,,,0.235121,0.167904,0.182163,0.251670,0.140671,0.119866,0.250646,0.119576,0.156789
329,5.483333,0.650333,0.238223,0.264363,0.671140,0.104438,0.118890,0.119690,0.000087,0.245817,0.152094,0.150471,0.947291,0.238255,0.198065,0.118739,0.969192,0.104439,0.118893,0.119693,0.000000,0.234981,0.166670,0.181900,0.980699,0.251184,0.139439,0.119371,0.973641,0.250230,0.118378,0.156374,0.973292,,,,,,,,,,,,,,,,0.246008,0.152179,0.150498,0.238198,0.198170,0.118708,,,,0.234931,0.166643,0.181847,0.251147,0.139370,0.119443,0.250183,0.118284,0.156360
330,5.500000,0.651698,0.237566,0.262184,0.670904,0.103859,0.118371,0.119663,0.000086,0.245464,0.150922,0.150098,0.951826,0.238012,0.196972,0.118452,0.971821,0.103859,0.118374,0.119666,0.000000,0.234779,0.165498,0.181577,0.980515,0.250691,0.138289,0.118964,0.976374,0.249749,0.117179,0.155939,0.971330,,,,,,,,,,,,,,,,0.245638,0.151001,0.150121,0.237963,0.197070,0.118425,,,,0.234730,0.165480,0.181519,0.250647,0.138238,0.119032,0.249715,0.117069,0.155934
331,5.516667,0.652930,0.236882,0.259922,0.670827,0.103327,0.118012,0.119726,0.000087,0.245159,0.149898,0.149809,0.951826,0.237827,0.196014,0.118232,0.971821,0.103328,0.118015,0.119729,0.000000,0.234624,0.164489,0.181333,0.980515,0.250244,0.137274,0.118649,0.976374,0.249308,0.116130,0.155605,0.971330,,,,,,,,,,,,,,,,0.245346,0.149988,0.149850,0.237776,0.196115,0.118201,,,,0.234571,0.164464,0.181281,0.250203,0.137201,0.118712,0.249268,0.116038,0.155584
332,5.533333,0.654281,0.236315,0.258216,0.670370,0.102887,0.117675,0.119837,0.000082,0.244899,0.149017,0.149641,0.947201,0.237650,0.195217,0.118169,0.970567,0.102888,0.117678,0.119839,0.000000,0.234489,0.163584,0.181217,0.980445,0.249867,0.136435,0.118445,0.973769,0.248946,0.115224,0.155363,0.974176,,,,,,,,,,,,,,,,0.245091,0.149083,0.149663,0.237600,0.195328,0.118147,,,,0.234431,0.163568,0.181159,0.249818,0.136373,0.118500,0.248910,0.115126,0.155366
333,5.550000,0.655522,0.234963,0.257226,0.670014,0.102587,0.117532,0.119831,0.000085,0.244716,0.148306,0.149667,0.948985,0.237620,0.194606,0.118306,0.969031,0.102588,0.117535,0.119833,0.000000,0.234367,0.162835,0.181280,0.979078,0.249631,0.135781,0.118440,0.976098,0.248646,0.114486,0.155308,0.973854,,,,,,,,,,,,,,,,0.244903,0.148398,0.149680,0.237564,0.194713,0.118299,,,,0.234318,0.162811,0.181207,0.249592,0.135701,0.118512,0.248601,0.114392,0.155303
334,5.566667,0.656498,0.233987,0.256635,0.669626,0.102419,0.117313,0.119973,0.000073,0.244624,0.147695,0.149851,0.952931,0.237631,0.194075,0.118585,0.973371,0.102420,0.117315,0.119976,0.000000,0.234313,0.162184,0.181495,0.976291,0.249505,0.135222,0.118597,0.973283,0.248476,0.113854,0.155422,0.978188,,,,,,,,,,,,,,,,0.244796,0.147771,0.149858,0.237603,0.194177,0.118573,,,,0.234249,0.162153,0.181432,0.249433,0.135159,0.118645,0.248468,0.113770,0.155441
335,5.583333,0.657350,0.232820,0.255944,0.669461,0.102245,0.117242,0.120088,0.000085,0.244529,0.147181,0.150035,0.955238,0.237669,0.193631,0.118844,0.968653,0.102246,0.117245,0.120091,0.000000,0.234254,0.161646,0.181701,0.976800,0.249380,0.134745,0.118762,0.971876,0.248287,0.113321,0.155551,0.974484,,,,,,,,,,,,,,,,0.244687,0.147265,0.150049,0.237642,0.193752,0.118828,,,,0.234193,0.161617,0.181638,0.249312,0.134670,0.118809,0.248286,0.113221,0.155570
336,5.600000,0.658233,0.231211,0.255907,0.669165,0.102248,0.117276,0.120190,0.000082,0.244558,0.146799,0.150423,0.953776,0.237858,0.193339,0.119332,0.967727,0.102249,0.117279,0.120192,0.000000,0.234270,0.161214,0.182108,0.976938,0.249427,0.134425,0.119127,0.973031,0.248226,0.112916,0.155864,0.977827,,,,,,,,,,,,,,,,0.244731,0.146863,0.150442,0.237819,0.193462,0.119320,,,,0.234214,0.161190,0.182039,0.249370,0.134348,0.119177,0.248206,0.112831,0.155877
337,5.616667,0.658531,0.230360,0.256024,0.669121,0.102279,0.117171,0.120278,0.000078,0.244588,0.146512,0.150699,0.953538,0.237973,0.193089,0.119645,0.971426,0.102280,0.117174,0.120281,0.000000,0.234280,0.160908,0.182386,0.978223,0.249478,0.134163,0.119397,0.974274,0.248212,0.112620,0.156112,0.974072,,,,,,,,,,,,,,,,0.244754,0.146595,0.150701,0.237948,0.193199,0.119627,,,,0.234213,0.160878,0.182338,0.249406,0.134098,0.119434,0.248209,0.112520,0.156140
338,5.633333,0.658909,0.229617,0.255925,0.669043,0.102328,0.117102,0.120404,0.000085,0.244654,0.146237,0.150942,0.953538,0.238116,0.192851,0.119928,0.971426,0.102329,0.117105,0.120406,0.000000,0.234343,0.160616,0.182636,0.978223,0.249548,0.133911,0.119632,0.974274,0.248233,0.112336,0.156326,0.974072,,,,,,,,,,,,,,,,0.244822,0.146311,0.150966,0.238093,0.192984,0.119920,,,,0.234274,0.160584,0.182558,0.249466,0.133824,0.119668,0.248239,0.112248,0.156352
339,5.650000,0.659319,0.229067,0.255679,0.668921,0.102364,0.117012,0.120467,0.000076,0.244719,0.145951,0.151052,0.953726,0.238241,0.192601,0.120078,0.966341,0.102365,0.117015,0.120470,0.000000,0.234421,0.160315,0.182757,0.972720,0.249604,0.133647,0.119732,0.968816,0.248258,0.112041,0.156406,0.977104,,,,,,,,,,,,,,,,0.244891,0.146024,0.151075,0.238224,0.192712,0.120070,,,,0.234352,0.160266,0.182680,0.249515,0.133564,0.119775,0.248261,0.111989,0.156425
340,5.666667,0.659936,0.228464,0.254861,0.668831,0.102365,0.117006,0.120526,0.000076,0.244800,0.145616,0.151047,0.952943,0.238402,0.192306,0.120117,0.971825,0.102365,0.117009,0.120529,0.000000,0.234553,0.159973,0.182771,0.971296,0.249639,0.133329,0.119713,0.967707,0.248270,0.111694,0.156369,0.986142,,,,,,,,,,,,,,,,0.244971,0.145716,0.151056,0.238379,0.192416,0.120110,,,,0.234487,0.159931,0.182700,0.249561,0.133253,0.119751,0.248266,0.111601,0.156399
341,5.683333,0.660407,0.228075,0.254271,0.668723,0.102397,0.116878,0.120501,0.000079,0.244891,0.145259,0.150963,0.950486,0.238545,0.191980,0.120070,0.971853,0.102398,0.116881,0.120504,0.000000,0.234682,0.159609,0.182703,0.973648,0.249695,0.132987,0.119618,0.971165,0.248314,0.111328,0.156260,0.975675,,,,,,,,,,,,,,,,0.245078,0.145343,0.150972,0.238515,0.192105,0.120050,,,,0.234614,0.159556,0.182652,0.249623,0.132901,0.119647,0.248297,0.111258,0.156293
342,5.700000,0.661094,0.227708,0.253356,0.668517,0.102392,0.116849,0.120483,0.000090,0.244976,0.144926,0.150807,0.947931,0.238683,0.191690,0.119966,0.967552,0.102393,0.116852,0.120485,0.000000,0.234831,0.159265,0.182572,0.976317,0.249719,0.132676,0.119444,0.974158,0.248340,0.110984,0.156067,0.969403,,,,,,,,,,,,,,,,0.245162,0.145017,0.150829,0.238645,0.191812,0.119946,,,,0.234767,0.159240,0.182507,0.249655,0.132607,0.119487,0.248320,0.110865,0.156087
343,5.716667,0.661615,0.227493,0.252433,0.668423,0.102410,0.116751,0.120453,0.000084,0.245078,0.144570,0.150614,0.950276,0.238827,0.191360,0.119805,0.968386,0.102411,0.116754,0.120455,0.000000,0.234998,0.158910,0.182400,0.972531,0.249762,0.132327,0.119239,0.969826,0.248391,0.110620,0.155853,0.976913,,,,,,,,,,,,,,,,0.245254,0.144661,0.150636,0.238805,0.191483,0.119789,,,,0.234929,0.158863,0.182328,0.249679,0.132247,0.119275,0.248390,0.110532,0.155883
344,5.733333,0.662284,0.227288,0.252297,0.667883,0.102489,0.116521,0.120221,0.000103,0.245186,0.144221,0.150358,0.953254,0.238943,0.191064,0.119629,0.979325,0.102490,0.116524,0.120224,0.000000,0.235128,0.158514,0.182172,0.980877,0.249849,0.132028,0.118961,0.972308,0.248485,0.110260,0.155539,0.960037,,,,,,,,,,,,,,,,0.245354,0.144285,0.150411,0.238913,0.191137,0.119603,,,,0.235073,0.158475,0.182135,0.249803,0.132038,0.118861,0.248448,0.110152,0.155651
345,5.750000,0.662959,0.227293,0.250841,0.667759,0.102466,0.116441,0.120313,0.000101,0.245293,0.143817,0.150128,0.950843,0.239080,0.190687,0.119433,0.979045,0.102467,0.116444,0.120315,0.000000,0.235340,0.158119,0.181971,0.984012,0.249856,0.131627,0.118715,0.976228,0.248529,0.109847,0.155288,0.958172,,,,,,,,,,,,,,,,0.245468,0.143883,0.150189,0.239034,0.190750,0.119403,,,,0.235296,0.158092,0.181933,0.249832,0.131647,0.118626,0.248468,0.109724,0.155384
346,5.766667,0.663316,0.227203,0.250174,0.667686,0.102487,0.116189,0.120241,0.000112,0.245374,0.143393,0.149926,0.950843,0.239184,0.190279,0.119251,0.979045,0.102488,0.116192,0.120244,0.000000,0.235468,0.157696,0.181783,0.984012,0.249892,0.131207,0.118504,0.976228,0.248577,0.109418,0.155071,0.958172,,,,,,,,,,,,,,,,0.245527,0.143452,0.149979,0.239138,0.190355,0.119233,,,,0.235430,0.157681,0.181742,0.249876,0.131220,0.118400,0.248523,0.109286,0.155181
347,5.783333,0.664142,0.226658,0.249504,0.667300,0.102493,0.116028,0.120138,0.000099,0.245451,0.142928,0.149758,0.956861,0.239323,0.189874,0.119163,0.977466,0.102494,0.116030,0.120141,0.000000,0.235595,0.157198,0.181646,0.985437,0.249924,0.130784,0.118315,0.973481,0.248597,0.108939,0.154848,0.954983,,,,,,,,,,,,,,,,0.245605,0.143002,0.149812,0.239283,0.189934,0.119125,,,,0.235562,0.157150,0.181602,0.249899,0.130818,0.118236,0.248540,0.108818,0.154955
348,5.800000,0.664527,0.226659,0.248647,0.667237,0.102490,0.115793,0.120170,0.000091,0.245522,0.142504,0.149601,0.955268,0.239413,0.189464,0.119024,0.979600,0.102490,0.115796,0.120173,0.000000,0.235728,0.156780,0.181505,0.981695,0.249936,0.130360,0.118149,0.977729,0.248631,0.108510,0.154680,0.957323,,,,,,,,,,,,,,,,0.245682,0.142563,0.149653,0.239378,0.189505,0.119001,,,,0.235683,0.156757,0.181474,0.249907,0.130398,0.118050,0.248581,0.108393,0.154782
349,5.816667,0.664927,0.226599,0.247877,0.667145,0.102499,0.115571,0.120193,0.000100,0.245600,0.142094,0.149464,0.954977,0.239513,0.189072,0.118909,0.976252,0.102500,0.115574,0.120195,0.000000,0.235861,0.156372,0.181384,0.983292,0.249962,0.129956,0.118002,0.978775,0.248672,0.108094,0.154527,0.955328,,,,,,,,,,,,,,,,0.245765,0.142160,0.149493,0.239465,0.189153,0.118895,,,,0.235821,0.156345,0.181337,0.249941,0.129961,0.117920,0.248615,0.107968,0.154640
350,5.833333,0.665152,0.226197,0.247505,0.667195,0.102518,0.115372,0.120078,0.000093,0.245650,0.141721,0.149349,0.954688,0.239616,0.188714,0.118807,0.981111,0.102519,0.115375,0.120080,0.000000,0.235929,0.156002,0.181273,0.980738,0.249996,0.129586,0.117884,0.980680,0.248683,0.107717,0.154403,0.955478,,,,,,,,,,,,,,,,0.245811,0.141793,0.149391,0.239568,0.188772,0.118799,,,,0.235896,0.155979,0.181208,0.249977,0.129612,0.117814,0.248623,0.107584,0.154505
351,5.850000,0.665173,0.226461,0.247220,0.667190,0.102544,0.115019,0.120095,0.000088,0.245699,0.141369,0.149254,0.954548,0.239644,0.188356,0.118706,0.983176,0.102545,0.115022,0.120098,0.000000,0.236003,0.155657,0.181182,0.980250,0.250021,0.129227,0.117788,0.979893,0.248735,0.107366,0.154313,0.958951,,,,,,,,,,,,,,,,0.245860,0.141439,0.149303,0.239607,0.188409,0.118687,,,,0.235961,0.155629,0.181121,0.249985,0.129259,0.117724,0.248688,0.107240,0.154408
352,5.866667,0.665084,0.226857,0.247091,0.667192,0.102551,0.114660,0.120108,0.000086,0.245715,0.141078,0.149163,0.957989,0.239621,0.188050,0.118601,0.981613,0.102552,0.114662,0.120111,0.000000,0.236034,0.155374,0.181092,0.982693,0.250021,0.128925,0.117699,0.979285,0.248767,0.107077,0.154233,0.960512,,,,,,,,,,,,,,,,0.245866,0.141133,0.149210,0.239584,0.188107,0.118573,,,,0.235998,0.155339,0.181044,0.249993,0.128961,0.117630,0.248717,0.106965,0.154332
353,5.883333,0.665274,0.226793,0.246582,0.667212,0.102527,0.114444,0.120135,0.000096,0.245732,0.140737,0.149094,0.957989,0.239658,0.187716,0.118538,0.981613,0.102527,0.114446,0.120138,0.000000,0.236085,0.155041,0.181031,0.982693,0.250007,0.128582,0.117627,0.979285,0.248759,0.106734,0.154162,0.960512,,,,,,,,,,,,,,,,0.245876,0.140792,0.149131,0.239621,0.187782,0.118491,,,,0.236050,0.155009,0.181018,0.249988,0.128614,0.117559,0.248709,0.106614,0.154253
354,5.900000,0.665671,0.226290,0.246175,0.667138,0.102476,0.114344,0.120061,0.000110,0.245720,0.140424,0.149024,0.960564,0.239707,0.187432,0.118501,0.977638,0.102477,0.114347,0.120064,0.000000,0.236095,0.154719,0.180972,0.987648,0.249975,0.128285,0.117548,0.980533,0.248701,0.106413,0.154068,0.960296,,,,,,,,,,,,,,,,0.245879,0.140490,0.149089,0.239656,0.187491,0.118456,,,,0.236063,0.154696,0.180952,0.249969,0.128318,0.117462,0.248631,0.106276,0.154154
355,5.916667,0.665858,0.226210,0.245862,0.667094,0.102445,0.114132,0.120003,0.000106,0.245717,0.140122,0.148910,0.953942,0.239718,0.187140,0.118399,0.977329,0.102446,0.114135,0.120005,0.000000,0.236114,0.154416,0.180864,0.989024,0.249952,0.127987,0.117430,0.976748,0.248680,0.106108,0.153945,0.955886,,,,,,,,,,,,,,,,0.245878,0.140186,0.148993,0.239673,0.187185,0.118344,,,,0.236077,0.154387,0.180853,0.249938,0.128028,0.117339,0.248614,0.105986,0.154021
356,5.933333,0.665887,0.225938,0.245718,0.667210,0.102438,0.113906,0.119880,0.000094,0.245720,0.139808,0.148816,0.952057,0.239757,0.186828,0.118302,0.978856,0.102439,0.113909,0.119883,0.000000,0.236119,0.154109,0.180768,0.988119,0.249954,0.127669,0.117338,0.974753,0.248661,0.105793,0.153854,0.960372,,,,,,,,,,,,,,,,0.245867,0.139850,0.148891,0.239717,0.186881,0.118263,,,,0.236087,0.154078,0.180740,0.249939,0.127698,0.117245,0.248602,0.105700,0.153939
357,5.950000,0.665705,0.226227,0.245426,0.667401,0.102420,0.113618,0.119901,0.000088,0.245720,0.139540,0.148732,0.960674,0.239739,0.186536,0.118184,0.981611,0.102421,0.113621,0.119904,0.000000,0.236138,0.153866,0.180678,0.985616,0.249935,0.127376,0.117260,0.976044,0.248663,0.105528,0.153793,0.962276,,,,,,,,,,,,,,,,0.245859,0.139576,0.148794,0.239701,0.186588,0.118148,,,,0.236110,0.153835,0.180638,0.249916,0.127422,0.117178,0.248609,0.105425,0.153889
358,5.966667,0.665225,0.226857,0.245459,0.667653,0.102403,0.113211,0.119909,0.000087,0.245690,0.139308,0.148642,0.955317,0.239650,0.186260,0.118038,0.983415,0.102404,0.113213,0.119912,0.000000,0.236109,0.153666,0.180575,0.982684,0.249903,0.127109,0.117184,0.978885,0.248669,0.105306,0.153746,0.963926,,,,,,,,,,,,,,,,0.245842,0.139373,0.148710,0.239612,0.186309,0.118013,,,,0.236073,0.153633,0.180525,0.249877,0.127133,0.117107,0.248617,0.105201,0.153830
